id,天气,时间,路况,行人类型,行人行为,行人动作,本车角色,乘客需求,与行人距离,本车速度
13368,雨天,白天,湿滑,警察,与人交谈,走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,50km/h
13425,雨天,白天,湿滑,警察,与人交谈,不走向人行道,卡车,赶时间（通勤或赶飞机）,100米,25km/h
13428,雨天,白天,湿滑,警察,与人交谈,不走向人行道,卡车,赶时间（通勤或赶飞机）,100米,50km/h
13450,雨天,白天,湿滑,警察,四处张望,停留,普通汽车,紧急（去医院）,10米,50km/h
13495,雨天,白天,湿滑,警察,四处张望,停留,卡车,无特别需求,10米,25km/h
13496,雨天,白天,湿滑,警察,四处张望,停留,卡车,无特别需求,50米,25km/h
13498,雨天,白天,湿滑,警察,四处张望,停留,卡车,无特别需求,10米,50km/h
13500,雨天,白天,湿滑,警察,四处张望,停留,卡车,无特别需求,100米,50km/h
13526,雨天,白天,湿滑,警察,四处张望,走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,25km/h
13533,雨天,白天,湿滑,警察,四处张望,走向人行道,卡车,赶时间（通勤或赶飞机）,100米,25km/h
13550,雨天,白天,湿滑,警察,四处张望,走向人行道,卡车,无特别需求,50米,25km/h
13554,雨天,白天,湿滑,警察,四处张望,走向人行道,卡车,无特别需求,100米,50km/h
13567,雨天,白天,湿滑,警察,四处张望,不走向人行道,卡车,紧急（去医院）,10米,25km/h
13583,雨天,白天,湿滑,警察,四处张望,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,50km/h
13590,雨天,白天,湿滑,警察,四处张望,不走向人行道,卡车,赶时间（通勤或赶飞机）,100米,50km/h
13604,雨天,白天,湿滑,警察,四处张望,不走向人行道,卡车,无特别需求,50米,25km/h
13610,雨天,白天,湿滑,孕妇,看手机,停留,普通汽车,紧急（去医院）,50米,25km/h
13698,雨天,白天,湿滑,孕妇,看手机,走向人行道,卡车,赶时间（通勤或赶飞机）,100米,50km/h
13727,雨天,白天,湿滑,孕妇,看手机,不走向人行道,应急车辆,紧急（去医院）,50米,50km/h
13746,雨天,白天,湿滑,孕妇,看手机,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,50km/h
13759,雨天,白天,湿滑,孕妇,看手机,不走向人行道,应急车辆,无特别需求,10米,25km/h
13777,雨天,白天,湿滑,孕妇,与人交谈,停留,应急车辆,紧急（去医院）,10米,25km/h
13796,雨天,白天,湿滑,孕妇,与人交谈,停留,应急车辆,赶时间（通勤或赶飞机）,50米,25km/h
13810,雨天,白天,湿滑,孕妇,与人交谈,停留,普通汽车,无特别需求,10米,50km/h
13818,雨天,白天,湿滑,孕妇,与人交谈,停留,应急车辆,无特别需求,100米,50km/h
13820,雨天,白天,湿滑,孕妇,与人交谈,停留,卡车,无特别需求,50米,25km/h
13821,雨天,白天,湿滑,孕妇,与人交谈,停留,卡车,无特别需求,100米,25km/h
13837,雨天,白天,湿滑,孕妇,与人交谈,走向人行道,卡车,紧急（去医院）,10米,25km/h
13838,雨天,白天,湿滑,孕妇,与人交谈,走向人行道,卡车,紧急（去医院）,50米,25km/h
13871,雨天,白天,湿滑,孕妇,与人交谈,走向人行道,应急车辆,无特别需求,50米,50km/h
13872,雨天,白天,湿滑,孕妇,与人交谈,走向人行道,应急车辆,无特别需求,100米,50km/h
13876,雨天,白天,湿滑,孕妇,与人交谈,走向人行道,卡车,无特别需求,10米,50km/h
13899,雨天,白天,湿滑,孕妇,与人交谈,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
13902,雨天,白天,湿滑,孕妇,与人交谈,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,50km/h
13928,雨天,白天,湿滑,孕妇,与人交谈,不走向人行道,卡车,无特别需求,50米,25km/h
13936,雨天,白天,湿滑,孕妇,四处张望,停留,普通汽车,紧急（去医院）,10米,50km/h
13942,雨天,白天,湿滑,孕妇,四处张望,停留,应急车辆,紧急（去医院）,10米,50km/h
13943,雨天,白天,湿滑,孕妇,四处张望,停留,应急车辆,紧急（去医院）,50米,50km/h
13955,雨天,白天,湿滑,孕妇,四处张望,停留,普通汽车,赶时间（通勤或赶飞机）,50米,50km/h
13986,雨天,白天,湿滑,孕妇,四处张望,停留,卡车,无特别需求,100米,50km/h
14002,雨天,白天,湿滑,孕妇,四处张望,走向人行道,卡车,紧急（去医院）,10米,50km/h
14030,雨天,白天,湿滑,孕妇,四处张望,走向人行道,应急车辆,无特别需求,50米,25km/h
14041,雨天,白天,湿滑,孕妇,四处张望,不走向人行道,普通汽车,紧急（去医院）,10米,25km/h
14046,雨天,白天,湿滑,孕妇,四处张望,不走向人行道,普通汽车,紧急（去医院）,100米,50km/h
14051,雨天,白天,湿滑,孕妇,四处张望,不走向人行道,应急车辆,紧急（去医院）,50米,50km/h
14055,雨天,白天,湿滑,孕妇,四处张望,不走向人行道,卡车,紧急（去医院）,100米,25km/h
14069,雨天,白天,湿滑,孕妇,四处张望,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,50km/h
14074,雨天,白天,湿滑,孕妇,四处张望,不走向人行道,卡车,赶时间（通勤或赶飞机）,10米,50km/h
14085,雨天,白天,湿滑,孕妇,四处张望,不走向人行道,应急车辆,无特别需求,100米,25km/h
14096,雨天,白天,湿滑,大学生,看手机,停留,普通汽车,紧急（去医院）,50米,25km/h
14133,雨天,白天,湿滑,大学生,看手机,停留,普通汽车,无特别需求,100米,25km/h
14147,雨天,白天,湿滑,大学生,看手机,停留,卡车,无特别需求,50米,50km/h
14152,雨天,白天,湿滑,大学生,看手机,走向人行道,普通汽车,紧急（去医院）,10米,50km/h
14174,雨天,白天,湿滑,大学生,看手机,走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,25km/h
14180,雨天,白天,湿滑,大学生,看手机,走向人行道,卡车,赶时间（通勤或赶飞机）,50米,25km/h
14222,雨天,白天,湿滑,大学生,看手机,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
14230,雨天,白天,湿滑,大学生,看手机,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,10米,50km/h
14245,雨天,白天,湿滑,大学生,看手机,不走向人行道,应急车辆,无特别需求,10米,25km/h
14264,雨天,白天,湿滑,大学生,与人交谈,停留,应急车辆,紧急（去医院）,50米,25km/h
14294,雨天,白天,湿滑,大学生,与人交谈,停留,普通汽车,无特别需求,50米,25km/h
14318,雨天,白天,湿滑,大学生,与人交谈,走向人行道,应急车辆,紧急（去医院）,50米,25km/h
14338,雨天,白天,湿滑,大学生,与人交谈,走向人行道,应急车辆,赶时间（通勤或赶飞机）,10米,50km/h
14362,雨天,白天,湿滑,大学生,与人交谈,走向人行道,卡车,无特别需求,10米,50km/h
14372,雨天,白天,湿滑,大学生,与人交谈,不走向人行道,应急车辆,紧急（去医院）,50米,25km/h
14375,雨天,白天,湿滑,大学生,与人交谈,不走向人行道,应急车辆,紧急（去医院）,50米,50km/h
14378,雨天,白天,湿滑,大学生,与人交谈,不走向人行道,卡车,紧急（去医院）,50米,25km/h
14390,雨天,白天,湿滑,大学生,与人交谈,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,25km/h
14393,雨天,白天,湿滑,大学生,与人交谈,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,50km/h
14400,雨天,白天,湿滑,大学生,与人交谈,不走向人行道,卡车,赶时间（通勤或赶飞机）,100米,50km/h
14402,雨天,白天,湿滑,大学生,与人交谈,不走向人行道,普通汽车,无特别需求,50米,25km/h
14409,雨天,白天,湿滑,大学生,与人交谈,不走向人行道,应急车辆,无特别需求,100米,25km/h
14418,雨天,白天,湿滑,大学生,与人交谈,不走向人行道,卡车,无特别需求,100米,50km/h
14420,雨天,白天,湿滑,大学生,四处张望,停留,普通汽车,紧急（去医院）,50米,25km/h
14430,雨天,白天,湿滑,大学生,四处张望,停留,应急车辆,紧急（去医院）,100米,50km/h
14434,雨天,白天,湿滑,大学生,四处张望,停留,卡车,紧急（去医院）,10米,50km/h
14436,雨天,白天,湿滑,大学生,四处张望,停留,卡车,紧急（去医院）,100米,50km/h
14470,雨天,白天,湿滑,大学生,四处张望,停留,卡车,无特别需求,10米,50km/h
14484,雨天,白天,湿滑,大学生,四处张望,走向人行道,应急车辆,紧急（去医院）,100米,50km/h
14494,雨天,白天,湿滑,大学生,四处张望,走向人行道,普通汽车,赶时间（通勤或赶飞机）,10米,50km/h
14514,雨天,白天,湿滑,大学生,四处张望,走向人行道,普通汽车,无特别需求,100米,50km/h
14519,雨天,白天,湿滑,大学生,四处张望,走向人行道,应急车辆,无特别需求,50米,50km/h
14539,雨天,白天,湿滑,大学生,四处张望,不走向人行道,卡车,紧急（去医院）,10米,25km/h
14540,雨天,白天,湿滑,大学生,四处张望,不走向人行道,卡车,紧急（去医院）,50米,25km/h
14541,雨天,白天,湿滑,大学生,四处张望,不走向人行道,卡车,紧急（去医院）,100米,25km/h
14547,雨天,白天,湿滑,大学生,四处张望,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
14551,雨天,白天,湿滑,大学生,四处张望,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,10米,25km/h
14565,雨天,白天,湿滑,大学生,四处张望,不走向人行道,普通汽车,无特别需求,100米,25km/h
14582,雨天,夜晚,干燥,儿童,看手机,停留,普通汽车,紧急（去医院）,50米,25km/h
14592,雨天,夜晚,干燥,儿童,看手机,停留,应急车辆,紧急（去医院）,100米,50km/h
14593,雨天,夜晚,干燥,儿童,看手机,停留,卡车,紧急（去医院）,10米,25km/h
14601,雨天,夜晚,干燥,儿童,看手机,停留,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
14603,雨天,夜晚,干燥,儿童,看手机,停留,普通汽车,赶时间（通勤或赶飞机）,50米,50km/h
14606,雨天,夜晚,干燥,儿童,看手机,停留,应急车辆,赶时间（通勤或赶飞机）,50米,25km/h
14618,雨天,夜晚,干燥,儿童,看手机,停留,普通汽车,无特别需求,50米,25km/h
14623,雨天,夜晚,干燥,儿童,看手机,停留,应急车辆,无特别需求,10米,25km/h
14628,雨天,夜晚,干燥,儿童,看手机,停留,应急车辆,无特别需求,100米,50km/h
14635,雨天,夜晚,干燥,儿童,看手机,走向人行道,普通汽车,紧急（去医院）,10米,25km/h
14683,雨天,夜晚,干燥,儿童,看手机,走向人行道,卡车,无特别需求,10米,25km/h
14699,雨天,夜晚,干燥,儿童,看手机,不走向人行道,应急车辆,紧急（去医院）,50米,50km/h
14706,雨天,夜晚,干燥,儿童,看手机,不走向人行道,卡车,紧急（去医院）,100米,50km/h
14708,雨天,夜晚,干燥,儿童,看手机,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
14712,雨天,夜晚,干燥,儿童,看手机,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,50km/h
14733,雨天,夜晚,干燥,儿童,看手机,不走向人行道,应急车辆,无特别需求,100米,25km/h
14745,雨天,夜晚,干燥,儿童,与人交谈,停留,普通汽车,紧急（去医院）,100米,25km/h
14764,雨天,夜晚,干燥,儿童,与人交谈,停留,普通汽车,赶时间（通勤或赶飞机）,10米,50km/h
14771,雨天,夜晚,干燥,儿童,与人交谈,停留,应急车辆,赶时间（通勤或赶飞机）,50米,50km/h
14777,雨天,夜晚,干燥,儿童,与人交谈,停留,卡车,赶时间（通勤或赶飞机）,50米,50km/h
14813,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,卡车,紧急（去医院）,50米,50km/h
14826,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,50km/h
14830,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,卡车,赶时间（通勤或赶飞机）,10米,50km/h
14858,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,应急车辆,紧急（去医院）,50米,25km/h
14879,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,50km/h
14906,雨天,夜晚,干燥,儿童,四处张望,停留,普通汽车,紧急（去医院）,50米,25km/h
14926,雨天,夜晚,干燥,儿童,四处张望,停留,普通汽车,赶时间（通勤或赶飞机）,10米,50km/h
14931,雨天,夜晚,干燥,儿童,四处张望,停留,应急车辆,赶时间（通勤或赶飞机）,100米,25km/h
14939,雨天,夜晚,干燥,儿童,四处张望,停留,卡车,赶时间（通勤或赶飞机）,50米,50km/h
14945,雨天,夜晚,干燥,儿童,四处张望,停留,普通汽车,无特别需求,50米,50km/h
14955,雨天,夜晚,干燥,儿童,四处张望,停留,卡车,无特别需求,100米,25km/h
14978,雨天,夜晚,干燥,儿童,四处张望,走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
14980,雨天,夜晚,干燥,儿童,四处张望,走向人行道,普通汽车,赶时间（通勤或赶飞机）,10米,50km/h
14998,雨天,夜晚,干燥,儿童,四处张望,走向人行道,普通汽车,无特别需求,10米,50km/h
15055,雨天,夜晚,干燥,儿童,四处张望,不走向人行道,应急车辆,无特别需求,10米,25km/h
15060,雨天,夜晚,干燥,儿童,四处张望,不走向人行道,应急车辆,无特别需求,100米,50km/h
15061,雨天,夜晚,干燥,儿童,四处张望,不走向人行道,卡车,无特别需求,10米,25km/h
15081,雨天,夜晚,干燥,老人,看手机,停留,卡车,紧急（去医院）,100米,25km/h
15108,雨天,夜晚,干燥,老人,看手机,停留,普通汽车,无特别需求,100米,50km/h
15131,雨天,夜晚,干燥,老人,看手机,走向人行道,应急车辆,紧急（去医院）,50米,50km/h
15137,雨天,夜晚,干燥,老人,看手机,走向人行道,卡车,紧急（去医院）,50米,50km/h
15162,雨天,夜晚,干燥,老人,看手机,走向人行道,普通汽车,无特别需求,100米,50km/h
15165,雨天,夜晚,干燥,老人,看手机,走向人行道,应急车辆,无特别需求,100米,25km/h
15182,雨天,夜晚,干燥,老人,看手机,不走向人行道,应急车辆,紧急（去医院）,50米,25km/h
15195,雨天,夜晚,干燥,老人,看手机,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
15197,雨天,夜晚,干燥,老人,看手机,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,50km/h
15221,雨天,夜晚,干燥,老人,看手机,不走向人行道,应急车辆,无特别需求,50米,50km/h
15246,雨天,夜晚,干燥,老人,与人交谈,停留,卡车,紧急（去医院）,100米,50km/h
15248,雨天,夜晚,干燥,老人,与人交谈,停留,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
15269,雨天,夜晚,干燥,老人,与人交谈,停留,普通汽车,无特别需求,50米,50km/h
15290,雨天,夜晚,干燥,老人,与人交谈,走向人行道,应急车辆,紧急（去医院）,50米,25km/h
15295,雨天,夜晚,干燥,老人,与人交谈,走向人行道,卡车,紧急（去医院）,10米,25km/h
15301,雨天,夜晚,干燥,老人,与人交谈,走向人行道,普通汽车,赶时间（通勤或赶飞机）,10米,25km/h
15315,雨天,夜晚,干燥,老人,与人交谈,走向人行道,卡车,赶时间（通勤或赶飞机）,100米,25km/h
15357,雨天,夜晚,干燥,老人,与人交谈,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
15368,雨天,夜晚,干燥,老人,与人交谈,不走向人行道,卡车,赶时间（通勤或赶飞机）,50米,25km/h
15407,雨天,夜晚,干燥,老人,四处张望,停留,卡车,紧急（去医院）,50米,50km/h
15425,雨天,夜晚,干燥,老人,四处张望,停留,卡车,赶时间（通勤或赶飞机）,50米,50km/h
15428,雨天,夜晚,干燥,老人,四处张望,停留,普通汽车,无特别需求,50米,25km/h
15436,雨天,夜晚,干燥,老人,四处张望,停留,应急车辆,无特别需求,10米,50km/h
15457,雨天,夜晚,干燥,老人,四处张望,走向人行道,卡车,紧急（去医院）,10米,25km/h
15481,雨天,夜晚,干燥,老人,四处张望,走向人行道,普通汽车,无特别需求,10米,25km/h
15488,雨天,夜晚,干燥,老人,四处张望,走向人行道,应急车辆,无特别需求,50米,25km/h
15501,雨天,夜晚,干燥,老人,四处张望,不走向人行道,普通汽车,紧急（去医院）,100米,25km/h
15519,雨天,夜晚,干燥,老人,四处张望,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
15540,雨天,夜晚,干燥,老人,四处张望,不走向人行道,普通汽车,无特别需求,100米,50km/h
15558,雨天,夜晚,干燥,警察,看手机,停留,普通汽车,紧急（去医院）,100米,50km/h
15568,雨天,夜晚,干燥,警察,看手机,停留,卡车,紧急（去医院）,10米,50km/h
15573,雨天,夜晚,干燥,警察,看手机,停留,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
15585,雨天,夜晚,干燥,警察,看手机,停留,卡车,赶时间（通勤或赶飞机）,100米,25km/h
15604,雨天,夜晚,干燥,警察,看手机,停留,卡车,无特别需求,10米,50km/h
15610,雨天,夜晚,干燥,警察,看手机,走向人行道,普通汽车,紧急（去医院）,10米,50km/h
15641,雨天,夜晚,干燥,警察,看手机,走向人行道,卡车,赶时间（通勤或赶飞机）,50米,50km/h
15646,雨天,夜晚,干燥,警察,看手机,走向人行道,普通汽车,无特别需求,10米,50km/h
15656,雨天,夜晚,干燥,警察,看手机,走向人行道,卡车,无特别需求,50米,25km/h
15658,雨天,夜晚,干燥,警察,看手机,走向人行道,卡车,无特别需求,10米,50km/h
15673,雨天,夜晚,干燥,警察,看手机,不走向人行道,卡车,紧急（去医院）,10米,25km/h
15700,雨天,夜晚,干燥,警察,看手机,不走向人行道,普通汽车,无特别需求,10米,50km/h
15720,雨天,夜晚,干燥,警察,与人交谈,停留,普通汽车,紧急（去医院）,100米,50km/h
15724,雨天,夜晚,干燥,警察,与人交谈,停留,应急车辆,紧急（去医院）,10米,50km/h
15747,雨天,夜晚,干燥,警察,与人交谈,停留,卡车,赶时间（通勤或赶飞机）,100米,25km/h
15757,雨天,夜晚,干燥,警察,与人交谈,停留,应急车辆,无特别需求,10米,25km/h
15764,雨天,夜晚,干燥,警察,与人交谈,停留,卡车,无特别需求,50米,25km/h
15772,雨天,夜晚,干燥,警察,与人交谈,走向人行道,普通汽车,紧急（去医院）,10米,50km/h
15774,雨天,夜晚,干燥,警察,与人交谈,走向人行道,普通汽车,紧急（去医院）,100米,50km/h
15784,雨天,夜晚,干燥,警察,与人交谈,走向人行道,卡车,紧急（去医院）,10米,50km/h
15810,雨天,夜晚,干燥,警察,与人交谈,走向人行道,普通汽车,无特别需求,100米,50km/h
15811,雨天,夜晚,干燥,警察,与人交谈,走向人行道,应急车辆,无特别需求,10米,25km/h
15816,雨天,夜晚,干燥,警察,与人交谈,走向人行道,应急车辆,无特别需求,100米,50km/h
15820,雨天,夜晚,干燥,警察,与人交谈,走向人行道,卡车,无特别需求,10米,50km/h
15843,雨天,夜晚,干燥,警察,与人交谈,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
15860,雨天,夜晚,干燥,警察,与人交谈,不走向人行道,普通汽车,无特别需求,50米,25km/h
15863,雨天,夜晚,干燥,警察,与人交谈,不走向人行道,普通汽车,无特别需求,50米,50km/h
15882,雨天,夜晚,干燥,警察,四处张望,停留,普通汽车,紧急（去医院）,100米,50km/h
15917,雨天,夜晚,干燥,警察,四处张望,停留,普通汽车,无特别需求,50米,50km/h
15930,雨天,夜晚,干燥,警察,四处张望,停留,卡车,无特别需求,100米,50km/h
15938,雨天,夜晚,干燥,警察,四处张望,走向人行道,应急车辆,紧急（去医院）,50米,25km/h
15941,雨天,夜晚,干燥,警察,四处张望,走向人行道,应急车辆,紧急（去医院）,50米,50km/h
15977,雨天,夜晚,干燥,警察,四处张望,走向人行道,应急车辆,无特别需求,50米,50km/h
15988,雨天,夜晚,干燥,警察,四处张望,不走向人行道,普通汽车,紧急（去医院）,10米,50km/h
15994,雨天,夜晚,干燥,警察,四处张望,不走向人行道,应急车辆,紧急（去医院）,10米,50km/h
16007,雨天,夜晚,干燥,警察,四处张望,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,50km/h
16009,雨天,夜晚,干燥,警察,四处张望,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,10米,25km/h
16027,雨天,夜晚,干燥,警察,四处张望,不走向人行道,应急车辆,无特别需求,10米,25km/h
16040,雨天,夜晚,干燥,孕妇,看手机,停留,普通汽车,紧急（去医院）,50米,25km/h
16042,雨天,夜晚,干燥,孕妇,看手机,停留,普通汽车,紧急（去医院）,10米,50km/h
16047,雨天,夜晚,干燥,孕妇,看手机,停留,应急车辆,紧急（去医院）,100米,25km/h
16058,雨天,夜晚,干燥,孕妇,看手机,停留,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
16076,雨天,夜晚,干燥,孕妇,看手机,停留,普通汽车,无特别需求,50米,25km/h
16108,雨天,夜晚,干燥,孕妇,看手机,走向人行道,卡车,紧急（去医院）,10米,50km/h
16110,雨天,夜晚,干燥,孕妇,看手机,走向人行道,卡车,紧急（去医院）,100米,50km/h
16122,雨天,夜晚,干燥,孕妇,看手机,走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,50km/h
16153,雨天,夜晚,干燥,孕妇,看手机,不走向人行道,应急车辆,紧急（去医院）,10米,25km/h
16156,雨天,夜晚,干燥,孕妇,看手机,不走向人行道,应急车辆,紧急（去医院）,10米,50km/h
16162,雨天,夜晚,干燥,孕妇,看手机,不走向人行道,卡车,紧急（去医院）,10米,50km/h
16172,雨天,夜晚,干燥,孕妇,看手机,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,25km/h
16176,雨天,夜晚,干燥,孕妇,看手机,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,50km/h
16196,雨天,夜晚,干燥,孕妇,看手机,不走向人行道,卡车,无特别需求,50米,25km/h
16254,雨天,夜晚,干燥,孕妇,与人交谈,停留,卡车,无特别需求,100米,50km/h
16306,雨天,夜晚,干燥,孕妇,与人交谈,走向人行道,卡车,无特别需求,10米,50km/h
16312,雨天,夜晚,干燥,孕妇,与人交谈,不走向人行道,普通汽车,紧急（去医院）,10米,50km/h
16325,雨天,夜晚,干燥,孕妇,与人交谈,不走向人行道,卡车,紧急（去医院）,50米,50km/h
16342,雨天,夜晚,干燥,孕妇,与人交谈,不走向人行道,卡车,赶时间（通勤或赶飞机）,10米,50km/h
16343,雨天,夜晚,干燥,孕妇,与人交谈,不走向人行道,卡车,赶时间（通勤或赶飞机）,50米,50km/h
16344,雨天,夜晚,干燥,孕妇,与人交谈,不走向人行道,卡车,赶时间（通勤或赶飞机）,100米,50km/h
16350,雨天,夜晚,干燥,孕妇,与人交谈,不走向人行道,普通汽车,无特别需求,100米,50km/h
16355,雨天,夜晚,干燥,孕妇,与人交谈,不走向人行道,应急车辆,无特别需求,50米,50km/h
16363,雨天,夜晚,干燥,孕妇,四处张望,停留,普通汽车,紧急（去医院）,10米,25km/h
16396,雨天,夜晚,干燥,孕妇,四处张望,停留,卡车,赶时间（通勤或赶飞机）,10米,50km/h
16400,雨天,夜晚,干燥,孕妇,四处张望,停留,普通汽车,无特别需求,50米,25km/h
16451,雨天,夜晚,干燥,孕妇,四处张望,走向人行道,卡车,赶时间（通勤或赶飞机）,50米,50km/h
16452,雨天,夜晚,干燥,孕妇,四处张望,走向人行道,卡车,赶时间（通勤或赶飞机）,100米,50km/h
16461,雨天,夜晚,干燥,孕妇,四处张望,走向人行道,应急车辆,无特别需求,100米,25km/h
16465,雨天,夜晚,干燥,孕妇,四处张望,走向人行道,卡车,无特别需求,10米,25km/h
16474,雨天,夜晚,干燥,孕妇,四处张望,不走向人行道,普通汽车,紧急（去医院）,10米,50km/h
16496,雨天,夜晚,干燥,孕妇,四处张望,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,25km/h
16527,雨天,夜晚,干燥,大学生,看手机,停留,普通汽车,紧急（去医院）,100米,25km/h
16545,雨天,夜晚,干燥,大学生,看手机,停留,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
16561,雨天,夜晚,干燥,大学生,看手机,停留,普通汽车,无特别需求,10米,25km/h
16565,雨天,夜晚,干燥,大学生,看手机,停留,普通汽车,无特别需求,50米,50km/h
16569,雨天,夜晚,干燥,大学生,看手机,停留,应急车辆,无特别需求,100米,25km/h
16583,雨天,夜晚,干燥,大学生,看手机,走向人行道,普通汽车,紧急（去医院）,50米,50km/h
16585,雨天,夜晚,干燥,大学生,看手机,走向人行道,应急车辆,紧急（去医院）,10米,25km/h
16587,雨天,夜晚,干燥,大学生,看手机,走向人行道,应急车辆,紧急（去医院）,100米,25km/h
16590,雨天,夜晚,干燥,大学生,看手机,走向人行道,应急车辆,紧急（去医院）,100米,50km/h
16608,雨天,夜晚,干燥,大学生,看手机,走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,50km/h
16614,雨天,夜晚,干燥,大学生,看手机,走向人行道,卡车,赶时间（通勤或赶飞机）,100米,50km/h
16618,雨天,夜晚,干燥,大学生,看手机,走向人行道,普通汽车,无特别需求,10米,50km/h
16624,雨天,夜晚,干燥,大学生,看手机,走向人行道,应急车辆,无特别需求,10米,50km/h
16656,雨天,夜晚,干燥,大学生,看手机,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,50km/h
16661,雨天,夜晚,干燥,大学生,看手机,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,50km/h
16671,雨天,夜晚,干燥,大学生,看手机,不走向人行道,普通汽车,无特别需求,100米,25km/h
16678,雨天,夜晚,干燥,大学生,看手机,不走向人行道,应急车辆,无特别需求,10米,50km/h
16681,雨天,夜晚,干燥,大学生,看手机,不走向人行道,卡车,无特别需求,10米,25km/h
16706,雨天,夜晚,干燥,大学生,与人交谈,停留,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
16720,雨天,夜晚,干燥,大学生,与人交谈,停留,卡车,赶时间（通勤或赶飞机）,10米,50km/h
16745,雨天,夜晚,干燥,大学生,与人交谈,走向人行道,普通汽车,紧急（去医院）,50米,50km/h
16746,雨天,夜晚,干燥,大学生,与人交谈,走向人行道,普通汽车,紧急（去医院）,100米,50km/h
16748,雨天,夜晚,干燥,大学生,与人交谈,走向人行道,应急车辆,紧急（去医院）,50米,25km/h
16764,雨天,夜晚,干燥,大学生,与人交谈,走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,50km/h
16789,雨天,夜晚,干燥,大学生,与人交谈,走向人行道,卡车,无特别需求,10米,25km/h
16805,雨天,夜晚,干燥,大学生,与人交谈,不走向人行道,应急车辆,紧急（去医院）,50米,50km/h
16809,雨天,夜晚,干燥,大学生,与人交谈,不走向人行道,卡车,紧急（去医院）,100米,25km/h
16812,雨天,夜晚,干燥,大学生,与人交谈,不走向人行道,卡车,紧急（去医院）,100米,50km/h
16829,雨天,夜晚,干燥,大学生,与人交谈,不走向人行道,卡车,赶时间（通勤或赶飞机）,50米,50km/h
16834,雨天,夜晚,干燥,大学生,与人交谈,不走向人行道,普通汽车,无特别需求,10米,50km/h
16837,雨天,夜晚,干燥,大学生,与人交谈,不走向人行道,应急车辆,无特别需求,10米,25km/h
16857,雨天,夜晚,干燥,大学生,四处张望,停留,应急车辆,紧急（去医院）,100米,25km/h
16865,雨天,夜晚,干燥,大学生,四处张望,停留,卡车,紧急（去医院）,50米,50km/h
16872,雨天,夜晚,干燥,大学生,四处张望,停留,普通汽车,赶时间（通勤或赶飞机）,100米,50km/h
16880,雨天,夜晚,干燥,大学生,四处张望,停留,卡车,赶时间（通勤或赶飞机）,50米,25km/h
16883,雨天,夜晚,干燥,大学生,四处张望,停留,卡车,赶时间（通勤或赶飞机）,50米,50km/h
16894,雨天,夜晚,干燥,大学生,四处张望,停留,应急车辆,无特别需求,10米,50km/h
16900,雨天,夜晚,干燥,大学生,四处张望,停留,卡车,无特别需求,10米,50km/h
