id,天气,时间,路况,行人类型,行人行为,行人动作,本车角色,乘客需求,与行人距离,本车速度
276,晴天,白天,干燥,儿童,与人交谈,不走向人行道,普通汽车,紧急（去医院）,100米,50km/h
277,晴天,白天,干燥,儿童,与人交谈,不走向人行道,应急车辆,紧急（去医院）,10米,25km/h
278,晴天,白天,干燥,儿童,与人交谈,不走向人行道,应急车辆,紧急（去医院）,50米,25km/h
279,晴天,白天,干燥,儿童,与人交谈,不走向人行道,应急车辆,紧急（去医院）,100米,25km/h
280,晴天,白天,干燥,儿童,与人交谈,不走向人行道,应急车辆,紧急（去医院）,10米,50km/h
281,晴天,白天,干燥,儿童,与人交谈,不走向人行道,应急车辆,紧急（去医院）,50米,50km/h
282,晴天,白天,干燥,儿童,与人交谈,不走向人行道,应急车辆,紧急（去医院）,100米,50km/h
283,晴天,白天,干燥,儿童,与人交谈,不走向人行道,卡车,紧急（去医院）,10米,25km/h
284,晴天,白天,干燥,儿童,与人交谈,不走向人行道,卡车,紧急（去医院）,50米,25km/h
285,晴天,白天,干燥,儿童,与人交谈,不走向人行道,卡车,紧急（去医院）,100米,25km/h
286,晴天,白天,干燥,儿童,与人交谈,不走向人行道,卡车,紧急（去医院）,10米,50km/h
287,晴天,白天,干燥,儿童,与人交谈,不走向人行道,卡车,紧急（去医院）,50米,50km/h
288,晴天,白天,干燥,儿童,与人交谈,不走向人行道,卡车,紧急（去医院）,100米,50km/h
289,晴天,白天,干燥,儿童,与人交谈,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,10米,25km/h
290,晴天,白天,干燥,儿童,与人交谈,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
291,晴天,白天,干燥,儿童,与人交谈,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
292,晴天,白天,干燥,儿童,与人交谈,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,10米,50km/h
293,晴天,白天,干燥,儿童,与人交谈,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,50km/h
294,晴天,白天,干燥,儿童,与人交谈,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,50km/h
295,晴天,白天,干燥,儿童,与人交谈,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,10米,25km/h
296,晴天,白天,干燥,儿童,与人交谈,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,25km/h
297,晴天,白天,干燥,儿童,与人交谈,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,25km/h
298,晴天,白天,干燥,儿童,与人交谈,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,10米,50km/h
299,晴天,白天,干燥,儿童,与人交谈,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,50km/h
300,晴天,白天,干燥,儿童,与人交谈,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,50km/h
301,晴天,白天,干燥,儿童,与人交谈,不走向人行道,卡车,赶时间（通勤或赶飞机）,10米,25km/h
302,晴天,白天,干燥,儿童,与人交谈,不走向人行道,卡车,赶时间（通勤或赶飞机）,50米,25km/h
303,晴天,白天,干燥,儿童,与人交谈,不走向人行道,卡车,赶时间（通勤或赶飞机）,100米,25km/h
304,晴天,白天,干燥,儿童,与人交谈,不走向人行道,卡车,赶时间（通勤或赶飞机）,10米,50km/h
305,晴天,白天,干燥,儿童,与人交谈,不走向人行道,卡车,赶时间（通勤或赶飞机）,50米,50km/h
306,晴天,白天,干燥,儿童,与人交谈,不走向人行道,卡车,赶时间（通勤或赶飞机）,100米,50km/h
307,晴天,白天,干燥,儿童,与人交谈,不走向人行道,普通汽车,无特别需求,10米,25km/h
308,晴天,白天,干燥,儿童,与人交谈,不走向人行道,普通汽车,无特别需求,50米,25km/h
309,晴天,白天,干燥,儿童,与人交谈,不走向人行道,普通汽车,无特别需求,100米,25km/h
310,晴天,白天,干燥,儿童,与人交谈,不走向人行道,普通汽车,无特别需求,10米,50km/h
311,晴天,白天,干燥,儿童,与人交谈,不走向人行道,普通汽车,无特别需求,50米,50km/h
312,晴天,白天,干燥,儿童,与人交谈,不走向人行道,普通汽车,无特别需求,100米,50km/h
313,晴天,白天,干燥,儿童,与人交谈,不走向人行道,应急车辆,无特别需求,10米,25km/h
314,晴天,白天,干燥,儿童,与人交谈,不走向人行道,应急车辆,无特别需求,50米,25km/h
315,晴天,白天,干燥,儿童,与人交谈,不走向人行道,应急车辆,无特别需求,100米,25km/h
316,晴天,白天,干燥,儿童,与人交谈,不走向人行道,应急车辆,无特别需求,10米,50km/h
317,晴天,白天,干燥,儿童,与人交谈,不走向人行道,应急车辆,无特别需求,50米,50km/h
318,晴天,白天,干燥,儿童,与人交谈,不走向人行道,应急车辆,无特别需求,100米,50km/h
319,晴天,白天,干燥,儿童,与人交谈,不走向人行道,卡车,无特别需求,10米,25km/h
320,晴天,白天,干燥,儿童,与人交谈,不走向人行道,卡车,无特别需求,50米,25km/h
321,晴天,白天,干燥,儿童,与人交谈,不走向人行道,卡车,无特别需求,100米,25km/h
322,晴天,白天,干燥,儿童,与人交谈,不走向人行道,卡车,无特别需求,10米,50km/h
323,晴天,白天,干燥,儿童,与人交谈,不走向人行道,卡车,无特别需求,50米,50km/h
324,晴天,白天,干燥,儿童,与人交谈,不走向人行道,卡车,无特别需求,100米,50km/h
325,晴天,白天,干燥,儿童,四处张望,停留,普通汽车,紧急（去医院）,10米,25km/h
326,晴天,白天,干燥,儿童,四处张望,停留,普通汽车,紧急（去医院）,50米,25km/h
327,晴天,白天,干燥,儿童,四处张望,停留,普通汽车,紧急（去医院）,100米,25km/h
328,晴天,白天,干燥,儿童,四处张望,停留,普通汽车,紧急（去医院）,10米,50km/h
329,晴天,白天,干燥,儿童,四处张望,停留,普通汽车,紧急（去医院）,50米,50km/h
330,晴天,白天,干燥,儿童,四处张望,停留,普通汽车,紧急（去医院）,100米,50km/h
331,晴天,白天,干燥,儿童,四处张望,停留,应急车辆,紧急（去医院）,10米,25km/h
332,晴天,白天,干燥,儿童,四处张望,停留,应急车辆,紧急（去医院）,50米,25km/h
333,晴天,白天,干燥,儿童,四处张望,停留,应急车辆,紧急（去医院）,100米,25km/h
334,晴天,白天,干燥,儿童,四处张望,停留,应急车辆,紧急（去医院）,10米,50km/h
335,晴天,白天,干燥,儿童,四处张望,停留,应急车辆,紧急（去医院）,50米,50km/h
336,晴天,白天,干燥,儿童,四处张望,停留,应急车辆,紧急（去医院）,100米,50km/h
337,晴天,白天,干燥,儿童,四处张望,停留,卡车,紧急（去医院）,10米,25km/h
338,晴天,白天,干燥,儿童,四处张望,停留,卡车,紧急（去医院）,50米,25km/h
339,晴天,白天,干燥,儿童,四处张望,停留,卡车,紧急（去医院）,100米,25km/h
340,晴天,白天,干燥,儿童,四处张望,停留,卡车,紧急（去医院）,10米,50km/h
341,晴天,白天,干燥,儿童,四处张望,停留,卡车,紧急（去医院）,50米,50km/h
342,晴天,白天,干燥,儿童,四处张望,停留,卡车,紧急（去医院）,100米,50km/h
343,晴天,白天,干燥,儿童,四处张望,停留,普通汽车,赶时间（通勤或赶飞机）,10米,25km/h
344,晴天,白天,干燥,儿童,四处张望,停留,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
345,晴天,白天,干燥,儿童,四处张望,停留,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
346,晴天,白天,干燥,儿童,四处张望,停留,普通汽车,赶时间（通勤或赶飞机）,10米,50km/h
347,晴天,白天,干燥,儿童,四处张望,停留,普通汽车,赶时间（通勤或赶飞机）,50米,50km/h
348,晴天,白天,干燥,儿童,四处张望,停留,普通汽车,赶时间（通勤或赶飞机）,100米,50km/h
349,晴天,白天,干燥,儿童,四处张望,停留,应急车辆,赶时间（通勤或赶飞机）,10米,25km/h
350,晴天,白天,干燥,儿童,四处张望,停留,应急车辆,赶时间（通勤或赶飞机）,50米,25km/h
351,晴天,白天,干燥,儿童,四处张望,停留,应急车辆,赶时间（通勤或赶飞机）,100米,25km/h
352,晴天,白天,干燥,儿童,四处张望,停留,应急车辆,赶时间（通勤或赶飞机）,10米,50km/h
353,晴天,白天,干燥,儿童,四处张望,停留,应急车辆,赶时间（通勤或赶飞机）,50米,50km/h
354,晴天,白天,干燥,儿童,四处张望,停留,应急车辆,赶时间（通勤或赶飞机）,100米,50km/h
355,晴天,白天,干燥,儿童,四处张望,停留,卡车,赶时间（通勤或赶飞机）,10米,25km/h
356,晴天,白天,干燥,儿童,四处张望,停留,卡车,赶时间（通勤或赶飞机）,50米,25km/h
357,晴天,白天,干燥,儿童,四处张望,停留,卡车,赶时间（通勤或赶飞机）,100米,25km/h
358,晴天,白天,干燥,儿童,四处张望,停留,卡车,赶时间（通勤或赶飞机）,10米,50km/h
359,晴天,白天,干燥,儿童,四处张望,停留,卡车,赶时间（通勤或赶飞机）,50米,50km/h
360,晴天,白天,干燥,儿童,四处张望,停留,卡车,赶时间（通勤或赶飞机）,100米,50km/h
361,晴天,白天,干燥,儿童,四处张望,停留,普通汽车,无特别需求,10米,25km/h
362,晴天,白天,干燥,儿童,四处张望,停留,普通汽车,无特别需求,50米,25km/h
363,晴天,白天,干燥,儿童,四处张望,停留,普通汽车,无特别需求,100米,25km/h
364,晴天,白天,干燥,儿童,四处张望,停留,普通汽车,无特别需求,10米,50km/h
365,晴天,白天,干燥,儿童,四处张望,停留,普通汽车,无特别需求,50米,50km/h
366,晴天,白天,干燥,儿童,四处张望,停留,普通汽车,无特别需求,100米,50km/h
367,晴天,白天,干燥,儿童,四处张望,停留,应急车辆,无特别需求,10米,25km/h
368,晴天,白天,干燥,儿童,四处张望,停留,应急车辆,无特别需求,50米,25km/h
369,晴天,白天,干燥,儿童,四处张望,停留,应急车辆,无特别需求,100米,25km/h
370,晴天,白天,干燥,儿童,四处张望,停留,应急车辆,无特别需求,10米,50km/h
371,晴天,白天,干燥,儿童,四处张望,停留,应急车辆,无特别需求,50米,50km/h
372,晴天,白天,干燥,儿童,四处张望,停留,应急车辆,无特别需求,100米,50km/h
373,晴天,白天,干燥,儿童,四处张望,停留,卡车,无特别需求,10米,25km/h
374,晴天,白天,干燥,儿童,四处张望,停留,卡车,无特别需求,50米,25km/h
375,晴天,白天,干燥,儿童,四处张望,停留,卡车,无特别需求,100米,25km/h
376,晴天,白天,干燥,儿童,四处张望,停留,卡车,无特别需求,10米,50km/h
377,晴天,白天,干燥,儿童,四处张望,停留,卡车,无特别需求,50米,50km/h
378,晴天,白天,干燥,儿童,四处张望,停留,卡车,无特别需求,100米,50km/h
379,晴天,白天,干燥,儿童,四处张望,走向人行道,普通汽车,紧急（去医院）,10米,25km/h
380,晴天,白天,干燥,儿童,四处张望,走向人行道,普通汽车,紧急（去医院）,50米,25km/h
381,晴天,白天,干燥,儿童,四处张望,走向人行道,普通汽车,紧急（去医院）,100米,25km/h
382,晴天,白天,干燥,儿童,四处张望,走向人行道,普通汽车,紧急（去医院）,10米,50km/h
383,晴天,白天,干燥,儿童,四处张望,走向人行道,普通汽车,紧急（去医院）,50米,50km/h
384,晴天,白天,干燥,儿童,四处张望,走向人行道,普通汽车,紧急（去医院）,100米,50km/h
385,晴天,白天,干燥,儿童,四处张望,走向人行道,应急车辆,紧急（去医院）,10米,25km/h
386,晴天,白天,干燥,儿童,四处张望,走向人行道,应急车辆,紧急（去医院）,50米,25km/h
387,晴天,白天,干燥,儿童,四处张望,走向人行道,应急车辆,紧急（去医院）,100米,25km/h
388,晴天,白天,干燥,儿童,四处张望,走向人行道,应急车辆,紧急（去医院）,10米,50km/h
389,晴天,白天,干燥,儿童,四处张望,走向人行道,应急车辆,紧急（去医院）,50米,50km/h
390,晴天,白天,干燥,儿童,四处张望,走向人行道,应急车辆,紧急（去医院）,100米,50km/h
391,晴天,白天,干燥,儿童,四处张望,走向人行道,卡车,紧急（去医院）,10米,25km/h
392,晴天,白天,干燥,儿童,四处张望,走向人行道,卡车,紧急（去医院）,50米,25km/h
393,晴天,白天,干燥,儿童,四处张望,走向人行道,卡车,紧急（去医院）,100米,25km/h
394,晴天,白天,干燥,儿童,四处张望,走向人行道,卡车,紧急（去医院）,10米,50km/h
395,晴天,白天,干燥,儿童,四处张望,走向人行道,卡车,紧急（去医院）,50米,50km/h
396,晴天,白天,干燥,儿童,四处张望,走向人行道,卡车,紧急（去医院）,100米,50km/h
397,晴天,白天,干燥,儿童,四处张望,走向人行道,普通汽车,赶时间（通勤或赶飞机）,10米,25km/h
398,晴天,白天,干燥,儿童,四处张望,走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
399,晴天,白天,干燥,儿童,四处张望,走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
400,晴天,白天,干燥,儿童,四处张望,走向人行道,普通汽车,赶时间（通勤或赶飞机）,10米,50km/h
401,晴天,白天,干燥,儿童,四处张望,走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,50km/h
402,晴天,白天,干燥,儿童,四处张望,走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,50km/h
403,晴天,白天,干燥,儿童,四处张望,走向人行道,应急车辆,赶时间（通勤或赶飞机）,10米,25km/h
404,晴天,白天,干燥,儿童,四处张望,走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,25km/h
405,晴天,白天,干燥,儿童,四处张望,走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,25km/h
406,晴天,白天,干燥,儿童,四处张望,走向人行道,应急车辆,赶时间（通勤或赶飞机）,10米,50km/h
407,晴天,白天,干燥,儿童,四处张望,走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,50km/h
408,晴天,白天,干燥,儿童,四处张望,走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,50km/h
409,晴天,白天,干燥,儿童,四处张望,走向人行道,卡车,赶时间（通勤或赶飞机）,10米,25km/h
410,晴天,白天,干燥,儿童,四处张望,走向人行道,卡车,赶时间（通勤或赶飞机）,50米,25km/h
411,晴天,白天,干燥,儿童,四处张望,走向人行道,卡车,赶时间（通勤或赶飞机）,100米,25km/h
412,晴天,白天,干燥,儿童,四处张望,走向人行道,卡车,赶时间（通勤或赶飞机）,10米,50km/h
413,晴天,白天,干燥,儿童,四处张望,走向人行道,卡车,赶时间（通勤或赶飞机）,50米,50km/h
414,晴天,白天,干燥,儿童,四处张望,走向人行道,卡车,赶时间（通勤或赶飞机）,100米,50km/h
415,晴天,白天,干燥,儿童,四处张望,走向人行道,普通汽车,无特别需求,10米,25km/h
416,晴天,白天,干燥,儿童,四处张望,走向人行道,普通汽车,无特别需求,50米,25km/h
417,晴天,白天,干燥,儿童,四处张望,走向人行道,普通汽车,无特别需求,100米,25km/h
418,晴天,白天,干燥,儿童,四处张望,走向人行道,普通汽车,无特别需求,10米,50km/h
419,晴天,白天,干燥,儿童,四处张望,走向人行道,普通汽车,无特别需求,50米,50km/h
420,晴天,白天,干燥,儿童,四处张望,走向人行道,普通汽车,无特别需求,100米,50km/h
421,晴天,白天,干燥,儿童,四处张望,走向人行道,应急车辆,无特别需求,10米,25km/h
422,晴天,白天,干燥,儿童,四处张望,走向人行道,应急车辆,无特别需求,50米,25km/h
