id,weather,time,road_condition,pedestrian_type,pedestrian_behavior,pedestiran_action,ego_role,occupant_requirement,distance to pedestrian,ego_vehicle_speed
14378,rainy,day,wet,college student,talking to someone,moving orientation not towards crosswalk,truck,urgent (to hospital),50m,25km/h
14390,rainy,day,wet,college student,talking to someone,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),50m,25km/h
14393,rainy,day,wet,college student,talking to someone,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),50m,50km/h
14400,rainy,day,wet,college student,talking to someone,moving orientation not towards crosswalk,truck,hurry (commute or flight),100m,50km/h
14402,rainy,day,wet,college student,talking to someone,moving orientation not towards crosswalk,normal car,none,50m,25km/h
14409,rainy,day,wet,college student,talking to someone,moving orientation not towards crosswalk,emergency vehicle,none,100m,25km/h
14418,rainy,day,wet,college student,talking to someone,moving orientation not towards crosswalk,truck,none,100m,50km/h
14420,rainy,day,wet,college student,looking around,stop,normal car,urgent (to hospital),50m,25km/h
14430,rainy,day,wet,college student,looking around,stop,emergency vehicle,urgent (to hospital),100m,50km/h
14434,rainy,day,wet,college student,looking around,stop,truck,urgent (to hospital),10m,50km/h
14436,rainy,day,wet,college student,looking around,stop,truck,urgent (to hospital),100m,50km/h
14470,rainy,day,wet,college student,looking around,stop,truck,none,10m,50km/h
14484,rainy,day,wet,college student,looking around,moving orientation towards crosswalk,emergency vehicle,urgent (to hospital),100m,50km/h
14494,rainy,day,wet,college student,looking around,moving orientation towards crosswalk,normal car,hurry (commute or flight),10m,50km/h
14514,rainy,day,wet,college student,looking around,moving orientation towards crosswalk,normal car,none,100m,50km/h
14519,rainy,day,wet,college student,looking around,moving orientation towards crosswalk,emergency vehicle,none,50m,50km/h
14539,rainy,day,wet,college student,looking around,moving orientation not towards crosswalk,truck,urgent (to hospital),10m,25km/h
14540,rainy,day,wet,college student,looking around,moving orientation not towards crosswalk,truck,urgent (to hospital),50m,25km/h
14541,rainy,day,wet,college student,looking around,moving orientation not towards crosswalk,truck,urgent (to hospital),100m,25km/h
14547,rainy,day,wet,college student,looking around,moving orientation not towards crosswalk,normal car,hurry (commute or flight),100m,25km/h
14551,rainy,day,wet,college student,looking around,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),10m,25km/h
14565,rainy,day,wet,college student,looking around,moving orientation not towards crosswalk,normal car,none,100m,25km/h
14582,rainy,night,dry,children,watching phone,stop,normal car,urgent (to hospital),50m,25km/h
14592,rainy,night,dry,children,watching phone,stop,emergency vehicle,urgent (to hospital),100m,50km/h
14593,rainy,night,dry,children,watching phone,stop,truck,urgent (to hospital),10m,25km/h
14601,rainy,night,dry,children,watching phone,stop,normal car,hurry (commute or flight),100m,25km/h
14603,rainy,night,dry,children,watching phone,stop,normal car,hurry (commute or flight),50m,50km/h
14606,rainy,night,dry,children,watching phone,stop,emergency vehicle,hurry (commute or flight),50m,25km/h
14618,rainy,night,dry,children,watching phone,stop,normal car,none,50m,25km/h
14623,rainy,night,dry,children,watching phone,stop,emergency vehicle,none,10m,25km/h
14628,rainy,night,dry,children,watching phone,stop,emergency vehicle,none,100m,50km/h
14635,rainy,night,dry,children,watching phone,moving orientation towards crosswalk,normal car,urgent (to hospital),10m,25km/h
14683,rainy,night,dry,children,watching phone,moving orientation towards crosswalk,truck,none,10m,25km/h
14699,rainy,night,dry,children,watching phone,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),50m,50km/h
14706,rainy,night,dry,children,watching phone,moving orientation not towards crosswalk,truck,urgent (to hospital),100m,50km/h
14708,rainy,night,dry,children,watching phone,moving orientation not towards crosswalk,normal car,hurry (commute or flight),50m,25km/h
14712,rainy,night,dry,children,watching phone,moving orientation not towards crosswalk,normal car,hurry (commute or flight),100m,50km/h
14733,rainy,night,dry,children,watching phone,moving orientation not towards crosswalk,emergency vehicle,none,100m,25km/h
14745,rainy,night,dry,children,talking to someone,stop,normal car,urgent (to hospital),100m,25km/h
14764,rainy,night,dry,children,talking to someone,stop,normal car,hurry (commute or flight),10m,50km/h
14771,rainy,night,dry,children,talking to someone,stop,emergency vehicle,hurry (commute or flight),50m,50km/h
14777,rainy,night,dry,children,talking to someone,stop,truck,hurry (commute or flight),50m,50km/h
14813,rainy,night,dry,children,talking to someone,moving orientation towards crosswalk,truck,urgent (to hospital),50m,50km/h
14826,rainy,night,dry,children,talking to someone,moving orientation towards crosswalk,emergency vehicle,hurry (commute or flight),100m,50km/h
14830,rainy,night,dry,children,talking to someone,moving orientation towards crosswalk,truck,hurry (commute or flight),10m,50km/h
14858,rainy,night,dry,children,talking to someone,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),50m,25km/h
14879,rainy,night,dry,children,talking to someone,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),50m,50km/h
14906,rainy,night,dry,children,looking around,stop,normal car,urgent (to hospital),50m,25km/h
14926,rainy,night,dry,children,looking around,stop,normal car,hurry (commute or flight),10m,50km/h
14931,rainy,night,dry,children,looking around,stop,emergency vehicle,hurry (commute or flight),100m,25km/h
14939,rainy,night,dry,children,looking around,stop,truck,hurry (commute or flight),50m,50km/h
14945,rainy,night,dry,children,looking around,stop,normal car,none,50m,50km/h
14955,rainy,night,dry,children,looking around,stop,truck,none,100m,25km/h
14978,rainy,night,dry,children,looking around,moving orientation towards crosswalk,normal car,hurry (commute or flight),50m,25km/h
14980,rainy,night,dry,children,looking around,moving orientation towards crosswalk,normal car,hurry (commute or flight),10m,50km/h
14998,rainy,night,dry,children,looking around,moving orientation towards crosswalk,normal car,none,10m,50km/h
15055,rainy,night,dry,children,looking around,moving orientation not towards crosswalk,emergency vehicle,none,10m,25km/h
15060,rainy,night,dry,children,looking around,moving orientation not towards crosswalk,emergency vehicle,none,100m,50km/h
15061,rainy,night,dry,children,looking around,moving orientation not towards crosswalk,truck,none,10m,25km/h
15081,rainy,night,dry,elderly,watching phone,stop,truck,urgent (to hospital),100m,25km/h
15108,rainy,night,dry,elderly,watching phone,stop,normal car,none,100m,50km/h
15131,rainy,night,dry,elderly,watching phone,moving orientation towards crosswalk,emergency vehicle,urgent (to hospital),50m,50km/h
15137,rainy,night,dry,elderly,watching phone,moving orientation towards crosswalk,truck,urgent (to hospital),50m,50km/h
15162,rainy,night,dry,elderly,watching phone,moving orientation towards crosswalk,normal car,none,100m,50km/h
15165,rainy,night,dry,elderly,watching phone,moving orientation towards crosswalk,emergency vehicle,none,100m,25km/h
15182,rainy,night,dry,elderly,watching phone,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),50m,25km/h
15195,rainy,night,dry,elderly,watching phone,moving orientation not towards crosswalk,normal car,hurry (commute or flight),100m,25km/h
15197,rainy,night,dry,elderly,watching phone,moving orientation not towards crosswalk,normal car,hurry (commute or flight),50m,50km/h
15221,rainy,night,dry,elderly,watching phone,moving orientation not towards crosswalk,emergency vehicle,none,50m,50km/h
15246,rainy,night,dry,elderly,talking to someone,stop,truck,urgent (to hospital),100m,50km/h
15248,rainy,night,dry,elderly,talking to someone,stop,normal car,hurry (commute or flight),50m,25km/h
15269,rainy,night,dry,elderly,talking to someone,stop,normal car,none,50m,50km/h
15290,rainy,night,dry,elderly,talking to someone,moving orientation towards crosswalk,emergency vehicle,urgent (to hospital),50m,25km/h
15295,rainy,night,dry,elderly,talking to someone,moving orientation towards crosswalk,truck,urgent (to hospital),10m,25km/h
15301,rainy,night,dry,elderly,talking to someone,moving orientation towards crosswalk,normal car,hurry (commute or flight),10m,25km/h
15315,rainy,night,dry,elderly,talking to someone,moving orientation towards crosswalk,truck,hurry (commute or flight),100m,25km/h
15357,rainy,night,dry,elderly,talking to someone,moving orientation not towards crosswalk,normal car,hurry (commute or flight),100m,25km/h
15368,rainy,night,dry,elderly,talking to someone,moving orientation not towards crosswalk,truck,hurry (commute or flight),50m,25km/h
15407,rainy,night,dry,elderly,looking around,stop,truck,urgent (to hospital),50m,50km/h
15425,rainy,night,dry,elderly,looking around,stop,truck,hurry (commute or flight),50m,50km/h
15428,rainy,night,dry,elderly,looking around,stop,normal car,none,50m,25km/h
15436,rainy,night,dry,elderly,looking around,stop,emergency vehicle,none,10m,50km/h
15457,rainy,night,dry,elderly,looking around,moving orientation towards crosswalk,truck,urgent (to hospital),10m,25km/h
15481,rainy,night,dry,elderly,looking around,moving orientation towards crosswalk,normal car,none,10m,25km/h
15488,rainy,night,dry,elderly,looking around,moving orientation towards crosswalk,emergency vehicle,none,50m,25km/h
15501,rainy,night,dry,elderly,looking around,moving orientation not towards crosswalk,normal car,urgent (to hospital),100m,25km/h
15519,rainy,night,dry,elderly,looking around,moving orientation not towards crosswalk,normal car,hurry (commute or flight),100m,25km/h
15540,rainy,night,dry,elderly,looking around,moving orientation not towards crosswalk,normal car,none,100m,50km/h
15558,rainy,night,dry,police,watching phone,stop,normal car,urgent (to hospital),100m,50km/h
15568,rainy,night,dry,police,watching phone,stop,truck,urgent (to hospital),10m,50km/h
15573,rainy,night,dry,police,watching phone,stop,normal car,hurry (commute or flight),100m,25km/h
15585,rainy,night,dry,police,watching phone,stop,truck,hurry (commute or flight),100m,25km/h
15604,rainy,night,dry,police,watching phone,stop,truck,none,10m,50km/h
15610,rainy,night,dry,police,watching phone,moving orientation towards crosswalk,normal car,urgent (to hospital),10m,50km/h
15641,rainy,night,dry,police,watching phone,moving orientation towards crosswalk,truck,hurry (commute or flight),50m,50km/h
15646,rainy,night,dry,police,watching phone,moving orientation towards crosswalk,normal car,none,10m,50km/h
15656,rainy,night,dry,police,watching phone,moving orientation towards crosswalk,truck,none,50m,25km/h
15658,rainy,night,dry,police,watching phone,moving orientation towards crosswalk,truck,none,10m,50km/h
15673,rainy,night,dry,police,watching phone,moving orientation not towards crosswalk,truck,urgent (to hospital),10m,25km/h
15700,rainy,night,dry,police,watching phone,moving orientation not towards crosswalk,normal car,none,10m,50km/h
15720,rainy,night,dry,police,talking to someone,stop,normal car,urgent (to hospital),100m,50km/h
15724,rainy,night,dry,police,talking to someone,stop,emergency vehicle,urgent (to hospital),10m,50km/h
15747,rainy,night,dry,police,talking to someone,stop,truck,hurry (commute or flight),100m,25km/h
15757,rainy,night,dry,police,talking to someone,stop,emergency vehicle,none,10m,25km/h
15764,rainy,night,dry,police,talking to someone,stop,truck,none,50m,25km/h
15772,rainy,night,dry,police,talking to someone,moving orientation towards crosswalk,normal car,urgent (to hospital),10m,50km/h
15774,rainy,night,dry,police,talking to someone,moving orientation towards crosswalk,normal car,urgent (to hospital),100m,50km/h
15784,rainy,night,dry,police,talking to someone,moving orientation towards crosswalk,truck,urgent (to hospital),10m,50km/h
15810,rainy,night,dry,police,talking to someone,moving orientation towards crosswalk,normal car,none,100m,50km/h
15811,rainy,night,dry,police,talking to someone,moving orientation towards crosswalk,emergency vehicle,none,10m,25km/h
15816,rainy,night,dry,police,talking to someone,moving orientation towards crosswalk,emergency vehicle,none,100m,50km/h
15820,rainy,night,dry,police,talking to someone,moving orientation towards crosswalk,truck,none,10m,50km/h
15843,rainy,night,dry,police,talking to someone,moving orientation not towards crosswalk,normal car,hurry (commute or flight),100m,25km/h
15860,rainy,night,dry,police,talking to someone,moving orientation not towards crosswalk,normal car,none,50m,25km/h
15863,rainy,night,dry,police,talking to someone,moving orientation not towards crosswalk,normal car,none,50m,50km/h
15882,rainy,night,dry,police,looking around,stop,normal car,urgent (to hospital),100m,50km/h
15917,rainy,night,dry,police,looking around,stop,normal car,none,50m,50km/h
15930,rainy,night,dry,police,looking around,stop,truck,none,100m,50km/h
15938,rainy,night,dry,police,looking around,moving orientation towards crosswalk,emergency vehicle,urgent (to hospital),50m,25km/h
15941,rainy,night,dry,police,looking around,moving orientation towards crosswalk,emergency vehicle,urgent (to hospital),50m,50km/h
15977,rainy,night,dry,police,looking around,moving orientation towards crosswalk,emergency vehicle,none,50m,50km/h
15988,rainy,night,dry,police,looking around,moving orientation not towards crosswalk,normal car,urgent (to hospital),10m,50km/h
15994,rainy,night,dry,police,looking around,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),10m,50km/h
16007,rainy,night,dry,police,looking around,moving orientation not towards crosswalk,normal car,hurry (commute or flight),50m,50km/h
16009,rainy,night,dry,police,looking around,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),10m,25km/h
16027,rainy,night,dry,police,looking around,moving orientation not towards crosswalk,emergency vehicle,none,10m,25km/h
16040,rainy,night,dry,pregnant,watching phone,stop,normal car,urgent (to hospital),50m,25km/h
16042,rainy,night,dry,pregnant,watching phone,stop,normal car,urgent (to hospital),10m,50km/h
16047,rainy,night,dry,pregnant,watching phone,stop,emergency vehicle,urgent (to hospital),100m,25km/h
16058,rainy,night,dry,pregnant,watching phone,stop,normal car,hurry (commute or flight),50m,25km/h
16076,rainy,night,dry,pregnant,watching phone,stop,normal car,none,50m,25km/h
16108,rainy,night,dry,pregnant,watching phone,moving orientation towards crosswalk,truck,urgent (to hospital),10m,50km/h
16110,rainy,night,dry,pregnant,watching phone,moving orientation towards crosswalk,truck,urgent (to hospital),100m,50km/h
16122,rainy,night,dry,pregnant,watching phone,moving orientation towards crosswalk,emergency vehicle,hurry (commute or flight),100m,50km/h
16153,rainy,night,dry,pregnant,watching phone,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),10m,25km/h
16156,rainy,night,dry,pregnant,watching phone,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),10m,50km/h
16162,rainy,night,dry,pregnant,watching phone,moving orientation not towards crosswalk,truck,urgent (to hospital),10m,50km/h
16172,rainy,night,dry,pregnant,watching phone,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),50m,25km/h
16176,rainy,night,dry,pregnant,watching phone,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),100m,50km/h
16196,rainy,night,dry,pregnant,watching phone,moving orientation not towards crosswalk,truck,none,50m,25km/h
16254,rainy,night,dry,pregnant,talking to someone,stop,truck,none,100m,50km/h
16306,rainy,night,dry,pregnant,talking to someone,moving orientation towards crosswalk,truck,none,10m,50km/h
16312,rainy,night,dry,pregnant,talking to someone,moving orientation not towards crosswalk,normal car,urgent (to hospital),10m,50km/h
16325,rainy,night,dry,pregnant,talking to someone,moving orientation not towards crosswalk,truck,urgent (to hospital),50m,50km/h
16342,rainy,night,dry,pregnant,talking to someone,moving orientation not towards crosswalk,truck,hurry (commute or flight),10m,50km/h
16343,rainy,night,dry,pregnant,talking to someone,moving orientation not towards crosswalk,truck,hurry (commute or flight),50m,50km/h
16344,rainy,night,dry,pregnant,talking to someone,moving orientation not towards crosswalk,truck,hurry (commute or flight),100m,50km/h
16350,rainy,night,dry,pregnant,talking to someone,moving orientation not towards crosswalk,normal car,none,100m,50km/h
16355,rainy,night,dry,pregnant,talking to someone,moving orientation not towards crosswalk,emergency vehicle,none,50m,50km/h
16363,rainy,night,dry,pregnant,looking around,stop,normal car,urgent (to hospital),10m,25km/h
16396,rainy,night,dry,pregnant,looking around,stop,truck,hurry (commute or flight),10m,50km/h
16400,rainy,night,dry,pregnant,looking around,stop,normal car,none,50m,25km/h
16451,rainy,night,dry,pregnant,looking around,moving orientation towards crosswalk,truck,hurry (commute or flight),50m,50km/h
16452,rainy,night,dry,pregnant,looking around,moving orientation towards crosswalk,truck,hurry (commute or flight),100m,50km/h
16461,rainy,night,dry,pregnant,looking around,moving orientation towards crosswalk,emergency vehicle,none,100m,25km/h
16465,rainy,night,dry,pregnant,looking around,moving orientation towards crosswalk,truck,none,10m,25km/h
16474,rainy,night,dry,pregnant,looking around,moving orientation not towards crosswalk,normal car,urgent (to hospital),10m,50km/h
16496,rainy,night,dry,pregnant,looking around,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),50m,25km/h
16527,rainy,night,dry,college student,watching phone,stop,normal car,urgent (to hospital),100m,25km/h
16545,rainy,night,dry,college student,watching phone,stop,normal car,hurry (commute or flight),100m,25km/h
16561,rainy,night,dry,college student,watching phone,stop,normal car,none,10m,25km/h
16565,rainy,night,dry,college student,watching phone,stop,normal car,none,50m,50km/h
16569,rainy,night,dry,college student,watching phone,stop,emergency vehicle,none,100m,25km/h
16583,rainy,night,dry,college student,watching phone,moving orientation towards crosswalk,normal car,urgent (to hospital),50m,50km/h
16585,rainy,night,dry,college student,watching phone,moving orientation towards crosswalk,emergency vehicle,urgent (to hospital),10m,25km/h
16587,rainy,night,dry,college student,watching phone,moving orientation towards crosswalk,emergency vehicle,urgent (to hospital),100m,25km/h
16590,rainy,night,dry,college student,watching phone,moving orientation towards crosswalk,emergency vehicle,urgent (to hospital),100m,50km/h
16608,rainy,night,dry,college student,watching phone,moving orientation towards crosswalk,emergency vehicle,hurry (commute or flight),100m,50km/h
16614,rainy,night,dry,college student,watching phone,moving orientation towards crosswalk,truck,hurry (commute or flight),100m,50km/h
16618,rainy,night,dry,college student,watching phone,moving orientation towards crosswalk,normal car,none,10m,50km/h
16624,rainy,night,dry,college student,watching phone,moving orientation towards crosswalk,emergency vehicle,none,10m,50km/h
16656,rainy,night,dry,college student,watching phone,moving orientation not towards crosswalk,normal car,hurry (commute or flight),100m,50km/h
16661,rainy,night,dry,college student,watching phone,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),50m,50km/h
16671,rainy,night,dry,college student,watching phone,moving orientation not towards crosswalk,normal car,none,100m,25km/h
16678,rainy,night,dry,college student,watching phone,moving orientation not towards crosswalk,emergency vehicle,none,10m,50km/h
16681,rainy,night,dry,college student,watching phone,moving orientation not towards crosswalk,truck,none,10m,25km/h
16706,rainy,night,dry,college student,talking to someone,stop,normal car,hurry (commute or flight),50m,25km/h
16720,rainy,night,dry,college student,talking to someone,stop,truck,hurry (commute or flight),10m,50km/h
16745,rainy,night,dry,college student,talking to someone,moving orientation towards crosswalk,normal car,urgent (to hospital),50m,50km/h
16746,rainy,night,dry,college student,talking to someone,moving orientation towards crosswalk,normal car,urgent (to hospital),100m,50km/h
16748,rainy,night,dry,college student,talking to someone,moving orientation towards crosswalk,emergency vehicle,urgent (to hospital),50m,25km/h
16764,rainy,night,dry,college student,talking to someone,moving orientation towards crosswalk,normal car,hurry (commute or flight),100m,50km/h
16789,rainy,night,dry,college student,talking to someone,moving orientation towards crosswalk,truck,none,10m,25km/h
16805,rainy,night,dry,college student,talking to someone,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),50m,50km/h
16809,rainy,night,dry,college student,talking to someone,moving orientation not towards crosswalk,truck,urgent (to hospital),100m,25km/h
16812,rainy,night,dry,college student,talking to someone,moving orientation not towards crosswalk,truck,urgent (to hospital),100m,50km/h
16829,rainy,night,dry,college student,talking to someone,moving orientation not towards crosswalk,truck,hurry (commute or flight),50m,50km/h
16834,rainy,night,dry,college student,talking to someone,moving orientation not towards crosswalk,normal car,none,10m,50km/h
16837,rainy,night,dry,college student,talking to someone,moving orientation not towards crosswalk,emergency vehicle,none,10m,25km/h
16857,rainy,night,dry,college student,looking around,stop,emergency vehicle,urgent (to hospital),100m,25km/h
16865,rainy,night,dry,college student,looking around,stop,truck,urgent (to hospital),50m,50km/h
16872,rainy,night,dry,college student,looking around,stop,normal car,hurry (commute or flight),100m,50km/h
16880,rainy,night,dry,college student,looking around,stop,truck,hurry (commute or flight),50m,25km/h
16883,rainy,night,dry,college student,looking around,stop,truck,hurry (commute or flight),50m,50km/h
16894,rainy,night,dry,college student,looking around,stop,emergency vehicle,none,10m,50km/h
16900,rainy,night,dry,college student,looking around,stop,truck,none,10m,50km/h
16914,rainy,night,dry,college student,looking around,moving orientation towards crosswalk,emergency vehicle,urgent (to hospital),100m,50km/h
16917,rainy,night,dry,college student,looking around,moving orientation towards crosswalk,truck,urgent (to hospital),100m,25km/h
16919,rainy,night,dry,college student,looking around,moving orientation towards crosswalk,truck,urgent (to hospital),50m,50km/h
16927,rainy,night,dry,college student,looking around,moving orientation towards crosswalk,emergency vehicle,hurry (commute or flight),10m,25km/h
16930,rainy,night,dry,college student,looking around,moving orientation towards crosswalk,emergency vehicle,hurry (commute or flight),10m,50km/h
16933,rainy,night,dry,college student,looking around,moving orientation towards crosswalk,truck,hurry (commute or flight),10m,25km/h
16947,rainy,night,dry,college student,looking around,moving orientation towards crosswalk,emergency vehicle,none,100m,25km/h
16955,rainy,night,dry,college student,looking around,moving orientation towards crosswalk,truck,none,50m,50km/h
16989,rainy,night,dry,college student,looking around,moving orientation not towards crosswalk,truck,hurry (commute or flight),100m,25km/h
17003,rainy,night,dry,college student,looking around,moving orientation not towards crosswalk,emergency vehicle,none,50m,50km/h
17004,rainy,night,dry,college student,looking around,moving orientation not towards crosswalk,emergency vehicle,none,100m,50km/h
17012,rainy,night,wet,children,watching phone,stop,normal car,urgent (to hospital),50m,25km/h
17025,rainy,night,wet,children,watching phone,stop,truck,urgent (to hospital),100m,25km/h
17033,rainy,night,wet,children,watching phone,stop,normal car,hurry (commute or flight),50m,50km/h
17036,rainy,night,wet,children,watching phone,stop,emergency vehicle,hurry (commute or flight),50m,25km/h
17038,rainy,night,wet,children,watching phone,stop,emergency vehicle,hurry (commute or flight),10m,50km/h
17057,rainy,night,wet,children,watching phone,stop,emergency vehicle,none,50m,50km/h
17062,rainy,night,wet,children,watching phone,stop,truck,none,10m,50km/h
17065,rainy,night,wet,children,watching phone,moving orientation towards crosswalk,normal car,urgent (to hospital),10m,25km/h
17087,rainy,night,wet,children,watching phone,moving orientation towards crosswalk,normal car,hurry (commute or flight),50m,50km/h
17093,rainy,night,wet,children,watching phone,moving orientation towards crosswalk,emergency vehicle,hurry (commute or flight),50m,50km/h
17106,rainy,night,wet,children,watching phone,moving orientation towards crosswalk,normal car,none,100m,50km/h
17113,rainy,night,wet,children,watching phone,moving orientation towards crosswalk,truck,none,10m,25km/h
17130,rainy,night,wet,children,watching phone,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),100m,50km/h
17174,rainy,night,wet,children,talking to someone,stop,normal car,urgent (to hospital),50m,25km/h
17194,rainy,night,wet,children,talking to someone,stop,normal car,hurry (commute or flight),10m,50km/h
17212,rainy,night,wet,children,talking to someone,stop,normal car,none,10m,50km/h
17225,rainy,night,wet,children,talking to someone,stop,truck,none,50m,50km/h
17240,rainy,night,wet,children,talking to someone,moving orientation towards crosswalk,truck,urgent (to hospital),50m,25km/h
17251,rainy,night,wet,children,talking to someone,moving orientation towards crosswalk,emergency vehicle,hurry (commute or flight),10m,25km/h
17266,rainy,night,wet,children,talking to someone,moving orientation towards crosswalk,normal car,none,10m,50km/h
17275,rainy,night,wet,children,talking to someone,moving orientation towards crosswalk,truck,none,10m,25km/h
17306,rainy,night,wet,children,talking to someone,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),50m,25km/h
17330,rainy,night,wet,children,talking to someone,moving orientation not towards crosswalk,truck,none,50m,25km/h
17333,rainy,night,wet,children,talking to someone,moving orientation not towards crosswalk,truck,none,50m,50km/h
17345,rainy,night,wet,children,looking around,stop,emergency vehicle,urgent (to hospital),50m,50km/h
17356,rainy,night,wet,children,looking around,stop,normal car,hurry (commute or flight),10m,50km/h
17380,rainy,night,wet,children,looking around,stop,emergency vehicle,none,10m,50km/h
17402,rainy,night,wet,children,looking around,moving orientation towards crosswalk,truck,urgent (to hospital),50m,25km/h
17408,rainy,night,wet,children,looking around,moving orientation towards crosswalk,normal car,hurry (commute or flight),50m,25km/h
17421,rainy,night,wet,children,looking around,moving orientation towards crosswalk,truck,hurry (commute or flight),100m,25km/h
17436,rainy,night,wet,children,looking around,moving orientation towards crosswalk,emergency vehicle,none,100m,50km/h
17442,rainy,night,wet,children,looking around,moving orientation towards crosswalk,truck,none,100m,50km/h
17452,rainy,night,wet,children,looking around,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),10m,50km/h
17476,rainy,night,wet,children,looking around,moving orientation not towards crosswalk,truck,hurry (commute or flight),10m,50km/h
17486,rainy,night,wet,children,looking around,moving orientation not towards crosswalk,emergency vehicle,none,50m,25km/h
17492,rainy,night,wet,children,looking around,moving orientation not towards crosswalk,truck,none,50m,25km/h
17495,rainy,night,wet,children,looking around,moving orientation not towards crosswalk,truck,none,50m,50km/h
17516,rainy,night,wet,elderly,watching phone,stop,normal car,hurry (commute or flight),50m,25km/h
17522,rainy,night,wet,elderly,watching phone,stop,emergency vehicle,hurry (commute or flight),50m,25km/h
17524,rainy,night,wet,elderly,watching phone,stop,emergency vehicle,hurry (commute or flight),10m,50km/h
17535,rainy,night,wet,elderly,watching phone,stop,normal car,none,100m,25km/h
17544,rainy,night,wet,elderly,watching phone,stop,emergency vehicle,none,100m,50km/h
17549,rainy,night,wet,elderly,watching phone,stop,truck,none,50m,50km/h
17551,rainy,night,wet,elderly,watching phone,moving orientation towards crosswalk,normal car,urgent (to hospital),10m,25km/h
17570,rainy,night,wet,elderly,watching phone,moving orientation towards crosswalk,normal car,hurry (commute or flight),50m,25km/h
17589,rainy,night,wet,elderly,watching phone,moving orientation towards crosswalk,normal car,none,100m,25km/h
17592,rainy,night,wet,elderly,watching phone,moving orientation towards crosswalk,normal car,none,100m,50km/h
17598,rainy,night,wet,elderly,watching phone,moving orientation towards crosswalk,emergency vehicle,none,100m,50km/h
17599,rainy,night,wet,elderly,watching phone,moving orientation towards crosswalk,truck,none,10m,25km/h
17602,rainy,night,wet,elderly,watching phone,moving orientation towards crosswalk,truck,none,10m,50km/h
17615,rainy,night,wet,elderly,watching phone,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),50m,50km/h
17624,rainy,night,wet,elderly,watching phone,moving orientation not towards crosswalk,normal car,hurry (commute or flight),50m,25km/h
17625,rainy,night,wet,elderly,watching phone,moving orientation not towards crosswalk,normal car,hurry (commute or flight),100m,25km/h
17630,rainy,night,wet,elderly,watching phone,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),50m,25km/h
17662,rainy,night,wet,elderly,talking to someone,stop,normal car,urgent (to hospital),10m,50km/h
17683,rainy,night,wet,elderly,talking to someone,stop,emergency vehicle,hurry (commute or flight),10m,25km/h
17690,rainy,night,wet,elderly,talking to someone,stop,truck,hurry (commute or flight),50m,25km/h
17695,rainy,night,wet,elderly,talking to someone,stop,normal car,none,10m,25km/h
17710,rainy,night,wet,elderly,talking to someone,stop,truck,none,10m,50km/h
17728,rainy,night,wet,elderly,talking to someone,moving orientation towards crosswalk,truck,urgent (to hospital),10m,50km/h
17778,rainy,night,wet,elderly,talking to someone,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),100m,50km/h
17780,rainy,night,wet,elderly,talking to someone,moving orientation not towards crosswalk,truck,urgent (to hospital),50m,25km/h
17792,rainy,night,wet,elderly,talking to someone,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),50m,25km/h
17793,rainy,night,wet,elderly,talking to someone,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),100m,25km/h
17801,rainy,night,wet,elderly,talking to someone,moving orientation not towards crosswalk,truck,hurry (commute or flight),50m,50km/h
17821,rainy,night,wet,elderly,looking around,stop,normal car,urgent (to hospital),10m,25km/h
17833,rainy,night,wet,elderly,looking around,stop,truck,urgent (to hospital),10m,25km/h
17834,rainy,night,wet,elderly,looking around,stop,truck,urgent (to hospital),50m,25km/h
17838,rainy,night,wet,elderly,looking around,stop,truck,urgent (to hospital),100m,50km/h
17841,rainy,night,wet,elderly,looking around,stop,normal car,hurry (commute or flight),100m,25km/h
17855,rainy,night,wet,elderly,looking around,stop,truck,hurry (commute or flight),50m,50km/h
17884,rainy,night,wet,elderly,looking around,moving orientation towards crosswalk,emergency vehicle,urgent (to hospital),10m,50km/h
17930,rainy,night,wet,elderly,looking around,moving orientation not towards crosswalk,normal car,urgent (to hospital),50m,25km/h
