id,Météo,Moment de la journée,État de la route,Type de piéton,Comportement du piéton,Action du piéton,Rôle du véhicule ego,Besoin du passager,Distance au piéton,Vitesse du véhicule ego
217,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,urgence (vers hôpital),10m,25km/h
218,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,urgence (vers hôpital),50m,25km/h
219,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,urgence (vers hôpital),100m,25km/h
220,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,urgence (vers hôpital),10m,50km/h
221,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,urgence (vers hôpital),50m,50km/h
222,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,urgence (vers hôpital),100m,50km/h
223,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,urgence (vers hôpital),10m,25km/h
224,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,urgence (vers hôpital),50m,25km/h
225,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,urgence (vers hôpital),100m,25km/h
226,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,urgence (vers hôpital),10m,50km/h
227,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,urgence (vers hôpital),50m,50km/h
228,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,urgence (vers hôpital),100m,50km/h
229,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,camion,urgence (vers hôpital),10m,25km/h
230,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,camion,urgence (vers hôpital),50m,25km/h
231,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,camion,urgence (vers hôpital),100m,25km/h
232,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,camion,urgence (vers hôpital),10m,50km/h
233,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,camion,urgence (vers hôpital),50m,50km/h
234,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,camion,urgence (vers hôpital),100m,50km/h
235,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,pressé (travail ou vol),10m,25km/h
236,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,pressé (travail ou vol),50m,25km/h
237,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,pressé (travail ou vol),100m,25km/h
238,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,pressé (travail ou vol),10m,50km/h
239,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,pressé (travail ou vol),50m,50km/h
240,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,pressé (travail ou vol),100m,50km/h
241,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,pressé (travail ou vol),10m,25km/h
242,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,pressé (travail ou vol),50m,25km/h
243,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,pressé (travail ou vol),100m,25km/h
244,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,pressé (travail ou vol),10m,50km/h
245,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,pressé (travail ou vol),50m,50km/h
246,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,pressé (travail ou vol),100m,50km/h
247,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,camion,pressé (travail ou vol),10m,25km/h
248,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,camion,pressé (travail ou vol),50m,25km/h
249,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,camion,pressé (travail ou vol),100m,25km/h
250,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,camion,pressé (travail ou vol),10m,50km/h
251,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,camion,pressé (travail ou vol),50m,50km/h
252,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,camion,pressé (travail ou vol),100m,50km/h
253,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,aucun,10m,25km/h
254,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,aucun,50m,25km/h
255,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,aucun,100m,25km/h
256,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,aucun,10m,50km/h
257,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,aucun,50m,50km/h
258,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,aucun,100m,50km/h
259,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,aucun,10m,25km/h
260,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,aucun,50m,25km/h
261,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,aucun,100m,25km/h
262,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,aucun,10m,50km/h
263,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,aucun,50m,50km/h
264,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,aucun,100m,50km/h
265,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,camion,aucun,10m,25km/h
266,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,camion,aucun,50m,25km/h
267,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,camion,aucun,100m,25km/h
268,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,camion,aucun,10m,50km/h
269,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,camion,aucun,50m,50km/h
270,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,camion,aucun,100m,50km/h
271,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,urgence (vers hôpital),10m,25km/h
272,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,urgence (vers hôpital),50m,25km/h
273,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,urgence (vers hôpital),100m,25km/h
274,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,urgence (vers hôpital),10m,50km/h
275,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,urgence (vers hôpital),50m,50km/h
276,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,urgence (vers hôpital),100m,50km/h
277,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),10m,25km/h
278,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),50m,25km/h
279,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),100m,25km/h
280,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),10m,50km/h
281,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),50m,50km/h
282,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),100m,50km/h
283,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,urgence (vers hôpital),10m,25km/h
284,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,urgence (vers hôpital),50m,25km/h
285,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,urgence (vers hôpital),100m,25km/h
286,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,urgence (vers hôpital),10m,50km/h
287,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,urgence (vers hôpital),50m,50km/h
288,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,urgence (vers hôpital),100m,50km/h
289,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,pressé (travail ou vol),10m,25km/h
290,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,pressé (travail ou vol),50m,25km/h
291,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,pressé (travail ou vol),100m,25km/h
292,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,pressé (travail ou vol),10m,50km/h
293,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,pressé (travail ou vol),50m,50km/h
294,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,pressé (travail ou vol),100m,50km/h
295,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,pressé (travail ou vol),10m,25km/h
296,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,pressé (travail ou vol),50m,25km/h
297,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,pressé (travail ou vol),100m,25km/h
298,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,pressé (travail ou vol),10m,50km/h
299,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,pressé (travail ou vol),50m,50km/h
300,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,pressé (travail ou vol),100m,50km/h
301,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,pressé (travail ou vol),10m,25km/h
302,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,pressé (travail ou vol),50m,25km/h
303,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,pressé (travail ou vol),100m,25km/h
304,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,pressé (travail ou vol),10m,50km/h
305,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,pressé (travail ou vol),50m,50km/h
306,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,pressé (travail ou vol),100m,50km/h
307,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,aucun,10m,25km/h
308,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,aucun,50m,25km/h
309,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,aucun,100m,25km/h
310,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,aucun,10m,50km/h
311,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,aucun,50m,50km/h
312,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,aucun,100m,50km/h
313,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,aucun,10m,25km/h
314,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,aucun,50m,25km/h
315,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,aucun,100m,25km/h
316,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,aucun,10m,50km/h
317,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,aucun,50m,50km/h
318,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,aucun,100m,50km/h
319,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,aucun,10m,25km/h
320,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,aucun,50m,25km/h
321,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,aucun,100m,25km/h
322,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,aucun,10m,50km/h
323,ensoleillé,jour,sec,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,aucun,50m,50km/h
