id,weather,time,road_condition,bicycle_front_space,bicycle_rider,bicycle_position,dist_bicycle,ego_vehicle_speed,ego_role,occupant_requirement,following_vehicle
15962,rainy,night,dry,free,adult,right of the lane,10m,50km/h,emergency vehicle,none,none
15979,rainy,night,dry,free,children,middle of the lane,10m,50km/h,truck,none,normal car
16039,rainy,night,dry,free,children,middle of the lane,50m,50km/h,emergency vehicle,hurry (commute or flight),normal car
16047,rainy,night,dry,free,children,middle of the lane,50m,50km/h,truck,hurry (commute or flight),none
16072,rainy,night,dry,free,children,right of the lane,50m,50km/h,emergency vehicle,none,none
16089,rainy,night,dry,free,adult,middle of the lane,50m,50km/h,truck,none,emergency vehicle
16092,rainy,night,dry,free,children,right of the lane,50m,50km/h,truck,none,emergency vehicle
16093,rainy,night,dry,free,adult,middle of the lane,100m,50km/h,normal car,urgent (to hospital),none
16106,rainy,night,dry,free,adult,right of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),none
16117,rainy,night,dry,free,adult,middle of the lane,100m,50km/h,truck,urgent (to hospital),none
16123,rainy,night,dry,free,children,middle of the lane,100m,50km/h,truck,urgent (to hospital),normal car
16129,rainy,night,dry,free,adult,middle of the lane,100m,50km/h,normal car,hurry (commute or flight),none
16131,rainy,night,dry,free,children,middle of the lane,100m,50km/h,normal car,hurry (commute or flight),none
16132,rainy,night,dry,free,children,right of the lane,100m,50km/h,normal car,hurry (commute or flight),none
16170,rainy,night,dry,free,adult,right of the lane,100m,50km/h,normal car,none,normal car
16182,rainy,night,dry,free,adult,right of the lane,100m,50km/h,emergency vehicle,none,normal car
16189,rainy,night,dry,free,adult,middle of the lane,100m,50km/h,truck,none,none
16196,rainy,night,dry,free,children,right of the lane,100m,50km/h,truck,none,normal car
16243,rainy,night,dry,100m,children,middle of the lane,10m,25km/h,normal car,hurry (commute or flight),normal car
16268,rainy,night,dry,100m,children,right of the lane,10m,25km/h,truck,hurry (commute or flight),normal car
16271,rainy,night,dry,100m,children,middle of the lane,10m,25km/h,truck,hurry (commute or flight),emergency vehicle
16307,rainy,night,dry,100m,children,middle of the lane,10m,25km/h,truck,none,emergency vehicle
16376,rainy,night,dry,100m,children,right of the lane,50m,25km/h,truck,hurry (commute or flight),normal car
16388,rainy,night,dry,100m,children,right of the lane,50m,25km/h,normal car,none,normal car
16422,rainy,night,dry,100m,adult,right of the lane,100m,25km/h,normal car,urgent (to hospital),normal car
16425,rainy,night,dry,100m,adult,middle of the lane,100m,25km/h,normal car,urgent (to hospital),emergency vehicle
16466,rainy,night,dry,100m,adult,right of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),none
16467,rainy,night,dry,100m,children,middle of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),none
16472,rainy,night,dry,100m,children,right of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),normal car
16476,rainy,night,dry,100m,children,right of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
16478,rainy,night,dry,100m,adult,right of the lane,100m,25km/h,truck,hurry (commute or flight),none
16485,rainy,night,dry,100m,adult,middle of the lane,100m,25km/h,truck,hurry (commute or flight),emergency vehicle
16505,rainy,night,dry,100m,adult,middle of the lane,100m,25km/h,emergency vehicle,none,normal car
16506,rainy,night,dry,100m,adult,right of the lane,100m,25km/h,emergency vehicle,none,normal car
16508,rainy,night,dry,100m,children,right of the lane,100m,25km/h,emergency vehicle,none,normal car
16519,rainy,night,dry,100m,children,middle of the lane,100m,25km/h,truck,none,normal car
16521,rainy,night,dry,100m,adult,middle of the lane,100m,25km/h,truck,none,emergency vehicle
16533,rainy,night,dry,100m,adult,middle of the lane,10m,50km/h,normal car,urgent (to hospital),emergency vehicle
16537,rainy,night,dry,100m,adult,middle of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),none
16562,rainy,night,dry,100m,adult,right of the lane,10m,50km/h,normal car,hurry (commute or flight),none
16587,rainy,night,dry,100m,children,middle of the lane,10m,50km/h,truck,hurry (commute or flight),none
16592,rainy,night,dry,100m,children,right of the lane,10m,50km/h,truck,hurry (commute or flight),normal car
16602,rainy,night,dry,100m,adult,right of the lane,10m,50km/h,normal car,none,normal car
16603,rainy,night,dry,100m,children,middle of the lane,10m,50km/h,normal car,none,normal car
16642,rainy,night,dry,100m,adult,right of the lane,50m,50km/h,normal car,urgent (to hospital),emergency vehicle
16644,rainy,night,dry,100m,children,right of the lane,50m,50km/h,normal car,urgent (to hospital),emergency vehicle
16646,rainy,night,dry,100m,adult,right of the lane,50m,50km/h,emergency vehicle,urgent (to hospital),none
16661,rainy,night,dry,100m,adult,middle of the lane,50m,50km/h,truck,urgent (to hospital),normal car
16699,rainy,night,dry,100m,children,middle of the lane,50m,50km/h,truck,hurry (commute or flight),normal car
16707,rainy,night,dry,100m,children,middle of the lane,50m,50km/h,normal car,none,none
16715,rainy,night,dry,100m,children,middle of the lane,50m,50km/h,normal car,none,emergency vehicle
16722,rainy,night,dry,100m,adult,right of the lane,50m,50km/h,emergency vehicle,none,normal car
16736,rainy,night,dry,100m,children,right of the lane,50m,50km/h,truck,none,normal car
16745,rainy,night,dry,100m,adult,middle of the lane,100m,50km/h,normal car,urgent (to hospital),normal car
16771,rainy,night,dry,100m,children,middle of the lane,100m,50km/h,truck,urgent (to hospital),normal car
16774,rainy,night,dry,100m,adult,right of the lane,100m,50km/h,truck,urgent (to hospital),emergency vehicle
16778,rainy,night,dry,100m,adult,right of the lane,100m,50km/h,normal car,hurry (commute or flight),none
16788,rainy,night,dry,100m,children,right of the lane,100m,50km/h,normal car,hurry (commute or flight),emergency vehicle
16796,rainy,night,dry,100m,children,right of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),normal car
16800,rainy,night,dry,100m,children,right of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
16802,rainy,night,dry,100m,adult,right of the lane,100m,50km/h,truck,hurry (commute or flight),none
16831,rainy,night,dry,100m,children,middle of the lane,100m,50km/h,emergency vehicle,none,normal car
16883,rainy,night,dry,50m,children,middle of the lane,10m,25km/h,truck,urgent (to hospital),emergency vehicle
16919,rainy,night,dry,50m,children,middle of the lane,10m,25km/h,truck,hurry (commute or flight),emergency vehicle
16934,rainy,night,dry,50m,adult,right of the lane,10m,25km/h,emergency vehicle,none,none
16936,rainy,night,dry,50m,children,right of the lane,10m,25km/h,emergency vehicle,none,none
16974,rainy,night,dry,50m,adult,right of the lane,50m,25km/h,emergency vehicle,urgent (to hospital),normal car
16994,rainy,night,dry,50m,adult,right of the lane,50m,25km/h,normal car,hurry (commute or flight),none
17006,rainy,night,dry,50m,adult,right of the lane,50m,25km/h,emergency vehicle,hurry (commute or flight),none
17017,rainy,night,dry,50m,adult,middle of the lane,50m,25km/h,truck,hurry (commute or flight),none
17033,rainy,night,dry,50m,adult,middle of the lane,50m,25km/h,normal car,none,normal car
17039,rainy,night,dry,50m,children,middle of the lane,50m,25km/h,normal car,none,emergency vehicle
17040,rainy,night,dry,50m,children,right of the lane,50m,25km/h,normal car,none,emergency vehicle
17046,rainy,night,dry,50m,adult,right of the lane,50m,25km/h,emergency vehicle,none,normal car
17050,rainy,night,dry,50m,adult,right of the lane,50m,25km/h,emergency vehicle,none,emergency vehicle
17066,rainy,night,dry,50m,adult,right of the lane,100m,25km/h,normal car,urgent (to hospital),none
17107,rainy,night,dry,50m,children,middle of the lane,100m,25km/h,normal car,hurry (commute or flight),normal car
17108,rainy,night,dry,50m,children,right of the lane,100m,25km/h,normal car,hurry (commute or flight),normal car
17109,rainy,night,dry,50m,adult,middle of the lane,100m,25km/h,normal car,hurry (commute or flight),emergency vehicle
17111,rainy,night,dry,50m,children,middle of the lane,100m,25km/h,normal car,hurry (commute or flight),emergency vehicle
17116,rainy,night,dry,50m,children,right of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),none
17119,rainy,night,dry,50m,children,middle of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),normal car
17149,rainy,night,dry,50m,adult,middle of the lane,100m,25km/h,emergency vehicle,none,none
17167,rainy,night,dry,50m,children,middle of the lane,100m,25km/h,truck,none,normal car
17190,rainy,night,dry,50m,adult,right of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),normal car
17194,rainy,night,dry,50m,adult,right of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
17218,rainy,night,dry,50m,adult,right of the lane,10m,50km/h,normal car,hurry (commute or flight),emergency vehicle
17236,rainy,night,dry,50m,children,right of the lane,10m,50km/h,truck,hurry (commute or flight),none
17240,rainy,night,dry,50m,children,right of the lane,10m,50km/h,truck,hurry (commute or flight),normal car
17243,rainy,night,dry,50m,children,middle of the lane,10m,50km/h,truck,hurry (commute or flight),emergency vehicle
17249,rainy,night,dry,50m,adult,middle of the lane,10m,50km/h,normal car,none,normal car
17257,rainy,night,dry,50m,adult,middle of the lane,10m,50km/h,emergency vehicle,none,none
17260,rainy,night,dry,50m,children,right of the lane,10m,50km/h,emergency vehicle,none,none
17284,rainy,night,dry,50m,children,right of the lane,50m,50km/h,normal car,urgent (to hospital),none
17306,rainy,night,dry,50m,adult,right of the lane,50m,50km/h,truck,urgent (to hospital),none
17319,rainy,night,dry,50m,children,middle of the lane,50m,50km/h,normal car,hurry (commute or flight),none
17343,rainy,night,dry,50m,children,middle of the lane,50m,50km/h,truck,hurry (commute or flight),none
17375,rainy,night,dry,50m,children,middle of the lane,50m,50km/h,emergency vehicle,none,emergency vehicle
17409,rainy,night,dry,50m,adult,middle of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
17429,rainy,night,dry,50m,adult,middle of the lane,100m,50km/h,normal car,hurry (commute or flight),normal car
17434,rainy,night,dry,50m,adult,right of the lane,100m,50km/h,normal car,hurry (commute or flight),emergency vehicle
17438,rainy,night,dry,50m,adult,right of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),none
17456,rainy,night,dry,50m,children,right of the lane,100m,50km/h,truck,hurry (commute or flight),normal car
17501,rainy,night,dry,20m,adult,middle of the lane,10m,25km/h,normal car,urgent (to hospital),normal car
17510,rainy,night,dry,20m,adult,right of the lane,10m,25km/h,emergency vehicle,urgent (to hospital),none
17528,rainy,night,dry,20m,children,right of the lane,10m,25km/h,truck,urgent (to hospital),normal car
17545,rainy,night,dry,20m,adult,middle of the lane,10m,25km/h,emergency vehicle,hurry (commute or flight),none
17555,rainy,night,dry,20m,children,middle of the lane,10m,25km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
17559,rainy,night,dry,20m,children,middle of the lane,10m,25km/h,truck,hurry (commute or flight),none
17567,rainy,night,dry,20m,children,middle of the lane,10m,25km/h,truck,hurry (commute or flight),emergency vehicle
17568,rainy,night,dry,20m,children,right of the lane,10m,25km/h,truck,hurry (commute or flight),emergency vehicle
17578,rainy,night,dry,20m,adult,right of the lane,10m,25km/h,normal car,none,emergency vehicle
17581,rainy,night,dry,20m,adult,middle of the lane,10m,25km/h,emergency vehicle,none,none
17591,rainy,night,dry,20m,children,middle of the lane,10m,25km/h,emergency vehicle,none,emergency vehicle
17607,rainy,night,dry,20m,children,middle of the lane,50m,25km/h,normal car,urgent (to hospital),none
17608,rainy,night,dry,20m,children,right of the lane,50m,25km/h,normal car,urgent (to hospital),none
17616,rainy,night,dry,20m,children,right of the lane,50m,25km/h,normal car,urgent (to hospital),emergency vehicle
17647,rainy,night,dry,20m,children,middle of the lane,50m,25km/h,normal car,hurry (commute or flight),normal car
17663,rainy,night,dry,20m,children,middle of the lane,50m,25km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
17678,rainy,night,dry,20m,adult,right of the lane,50m,25km/h,normal car,none,none
17695,rainy,night,dry,20m,children,middle of the lane,50m,25km/h,emergency vehicle,none,normal car
17696,rainy,night,dry,20m,children,right of the lane,50m,25km/h,emergency vehicle,none,normal car
17702,rainy,night,dry,20m,adult,right of the lane,50m,25km/h,truck,none,none
17708,rainy,night,dry,20m,children,right of the lane,50m,25km/h,truck,none,normal car
17723,rainy,night,dry,20m,children,middle of the lane,100m,25km/h,normal car,urgent (to hospital),emergency vehicle
17729,rainy,night,dry,20m,adult,middle of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),normal car
17734,rainy,night,dry,20m,adult,right of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
17736,rainy,night,dry,20m,children,right of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
17768,rainy,night,dry,20m,children,right of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),normal car
17787,rainy,night,dry,20m,children,middle of the lane,100m,25km/h,normal car,none,none
17831,rainy,night,dry,20m,children,middle of the lane,10m,50km/h,normal car,urgent (to hospital),emergency vehicle
17838,rainy,night,dry,20m,adult,right of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),normal car
17874,rainy,night,dry,20m,adult,right of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),normal car
17888,rainy,night,dry,20m,children,right of the lane,10m,50km/h,truck,hurry (commute or flight),normal car
17892,rainy,night,dry,20m,children,right of the lane,10m,50km/h,truck,hurry (commute or flight),emergency vehicle
17899,rainy,night,dry,20m,children,middle of the lane,10m,50km/h,normal car,none,normal car
17914,rainy,night,dry,20m,adult,right of the lane,10m,50km/h,emergency vehicle,none,emergency vehicle
17915,rainy,night,dry,20m,children,middle of the lane,10m,50km/h,emergency vehicle,none,emergency vehicle
17929,rainy,night,dry,20m,adult,middle of the lane,50m,50km/h,normal car,urgent (to hospital),none
17963,rainy,night,dry,20m,children,middle of the lane,50m,50km/h,truck,urgent (to hospital),emergency vehicle
17965,rainy,night,dry,20m,adult,middle of the lane,50m,50km/h,normal car,hurry (commute or flight),none
17968,rainy,night,dry,20m,children,right of the lane,50m,50km/h,normal car,hurry (commute or flight),none
17971,rainy,night,dry,20m,children,middle of the lane,50m,50km/h,normal car,hurry (commute or flight),normal car
17987,rainy,night,dry,20m,children,middle of the lane,50m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
18010,rainy,night,dry,20m,adult,right of the lane,50m,50km/h,normal car,none,emergency vehicle
18036,rainy,night,dry,20m,children,right of the lane,50m,50km/h,truck,none,emergency vehicle
18047,rainy,night,dry,20m,children,middle of the lane,100m,50km/h,normal car,urgent (to hospital),emergency vehicle
18062,rainy,night,dry,20m,adult,right of the lane,100m,50km/h,truck,urgent (to hospital),none
18063,rainy,night,dry,20m,children,middle of the lane,100m,50km/h,truck,urgent (to hospital),none
18064,rainy,night,dry,20m,children,right of the lane,100m,50km/h,truck,urgent (to hospital),none
18090,rainy,night,dry,20m,adult,right of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),normal car
18096,rainy,night,dry,20m,children,right of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
18102,rainy,night,dry,20m,adult,right of the lane,100m,50km/h,truck,hurry (commute or flight),normal car
18108,rainy,night,dry,20m,children,right of the lane,100m,50km/h,truck,hurry (commute or flight),emergency vehicle
18111,rainy,night,dry,20m,children,middle of the lane,100m,50km/h,normal car,none,none
18115,rainy,night,dry,20m,children,middle of the lane,100m,50km/h,normal car,none,normal car
18127,rainy,night,dry,20m,children,middle of the lane,100m,50km/h,emergency vehicle,none,normal car
18146,rainy,night,wet,free,adult,right of the lane,10m,25km/h,normal car,urgent (to hospital),none
18148,rainy,night,wet,free,children,right of the lane,10m,25km/h,normal car,urgent (to hospital),none
18165,rainy,night,wet,free,adult,middle of the lane,10m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
18178,rainy,night,wet,free,adult,right of the lane,10m,25km/h,truck,urgent (to hospital),emergency vehicle
18183,rainy,night,wet,free,children,middle of the lane,10m,25km/h,normal car,hurry (commute or flight),none
18211,rainy,night,wet,free,children,middle of the lane,10m,25km/h,truck,hurry (commute or flight),normal car
18213,rainy,night,wet,free,adult,middle of the lane,10m,25km/h,truck,hurry (commute or flight),emergency vehicle
18221,rainy,night,wet,free,adult,middle of the lane,10m,25km/h,normal car,none,normal car
18257,rainy,night,wet,free,adult,middle of the lane,50m,25km/h,normal car,urgent (to hospital),normal car
18258,rainy,night,wet,free,adult,right of the lane,50m,25km/h,normal car,urgent (to hospital),normal car
18259,rainy,night,wet,free,children,middle of the lane,50m,25km/h,normal car,urgent (to hospital),normal car
18266,rainy,night,wet,free,adult,right of the lane,50m,25km/h,emergency vehicle,urgent (to hospital),none
18276,rainy,night,wet,free,children,right of the lane,50m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
18290,rainy,night,wet,free,adult,right of the lane,50m,25km/h,normal car,hurry (commute or flight),none
18296,rainy,night,wet,free,children,right of the lane,50m,25km/h,normal car,hurry (commute or flight),normal car
18330,rainy,night,wet,free,adult,right of the lane,50m,25km/h,normal car,none,normal car
18335,rainy,night,wet,free,children,middle of the lane,50m,25km/h,normal car,none,emergency vehicle
18342,rainy,night,wet,free,adult,right of the lane,50m,25km/h,emergency vehicle,none,normal car
18349,rainy,night,wet,free,adult,middle of the lane,50m,25km/h,truck,none,none
18351,rainy,night,wet,free,children,middle of the lane,50m,25km/h,truck,none,none
18357,rainy,night,wet,free,adult,middle of the lane,50m,25km/h,truck,none,emergency vehicle
18377,rainy,night,wet,free,adult,middle of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),normal car
18383,rainy,night,wet,free,children,middle of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
18394,rainy,night,wet,free,adult,right of the lane,100m,25km/h,truck,urgent (to hospital),emergency vehicle
18424,rainy,night,wet,free,children,right of the lane,100m,25km/h,truck,hurry (commute or flight),none
18431,rainy,night,wet,free,children,middle of the lane,100m,25km/h,truck,hurry (commute or flight),emergency vehicle
18454,rainy,night,wet,free,adult,right of the lane,100m,25km/h,emergency vehicle,none,emergency vehicle
18456,rainy,night,wet,free,children,right of the lane,100m,25km/h,emergency vehicle,none,emergency vehicle
18466,rainy,night,wet,free,adult,right of the lane,100m,25km/h,truck,none,emergency vehicle
18489,rainy,night,wet,free,adult,middle of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
18537,rainy,night,wet,free,adult,middle of the lane,10m,50km/h,truck,hurry (commute or flight),emergency vehicle
18551,rainy,night,wet,free,children,middle of the lane,10m,50km/h,normal car,none,emergency vehicle
18555,rainy,night,wet,free,children,middle of the lane,10m,50km/h,emergency vehicle,none,none
18558,rainy,night,wet,free,adult,right of the lane,10m,50km/h,emergency vehicle,none,normal car
18570,rainy,night,wet,free,adult,right of the lane,10m,50km/h,truck,none,normal car
18603,rainy,night,wet,free,children,middle of the lane,50m,50km/h,truck,urgent (to hospital),none
18606,rainy,night,wet,free,adult,right of the lane,50m,50km/h,truck,urgent (to hospital),normal car
18620,rainy,night,wet,free,children,right of the lane,50m,50km/h,normal car,hurry (commute or flight),normal car
18623,rainy,night,wet,free,children,middle of the lane,50m,50km/h,normal car,hurry (commute or flight),emergency vehicle
18636,rainy,night,wet,free,children,right of the lane,50m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
18649,rainy,night,wet,free,adult,middle of the lane,50m,50km/h,normal car,none,none
18657,rainy,night,wet,free,adult,middle of the lane,50m,50km/h,normal car,none,emergency vehicle
18666,rainy,night,wet,free,adult,right of the lane,50m,50km/h,emergency vehicle,none,normal car
18671,rainy,night,wet,free,children,middle of the lane,50m,50km/h,emergency vehicle,none,emergency vehicle
18688,rainy,night,wet,free,children,right of the lane,100m,50km/h,normal car,urgent (to hospital),none
18697,rainy,night,wet,free,adult,middle of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),none
18699,rainy,night,wet,free,children,middle of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),none
18701,rainy,night,wet,free,adult,middle of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),normal car
18724,rainy,night,wet,free,children,right of the lane,100m,50km/h,normal car,hurry (commute or flight),none
18760,rainy,night,wet,free,children,right of the lane,100m,50km/h,normal car,none,none
18761,rainy,night,wet,free,adult,middle of the lane,100m,50km/h,normal car,none,normal car
18762,rainy,night,wet,free,adult,right of the lane,100m,50km/h,normal car,none,normal car
18766,rainy,night,wet,free,adult,right of the lane,100m,50km/h,normal car,none,emergency vehicle
18779,rainy,night,wet,free,children,middle of the lane,100m,50km/h,emergency vehicle,none,emergency vehicle
18793,rainy,night,wet,100m,adult,middle of the lane,10m,25km/h,normal car,urgent (to hospital),none
18796,rainy,night,wet,100m,children,right of the lane,10m,25km/h,normal car,urgent (to hospital),none
18808,rainy,night,wet,100m,children,right of the lane,10m,25km/h,emergency vehicle,urgent (to hospital),none
18822,rainy,night,wet,100m,adult,right of the lane,10m,25km/h,truck,urgent (to hospital),normal car
18826,rainy,night,wet,100m,adult,right of the lane,10m,25km/h,truck,urgent (to hospital),emergency vehicle
18834,rainy,night,wet,100m,adult,right of the lane,10m,25km/h,normal car,hurry (commute or flight),normal car
18837,rainy,night,wet,100m,adult,middle of the lane,10m,25km/h,normal car,hurry (commute or flight),emergency vehicle
18841,rainy,night,wet,100m,adult,middle of the lane,10m,25km/h,emergency vehicle,hurry (commute or flight),none
18861,rainy,night,wet,100m,adult,middle of the lane,10m,25km/h,truck,hurry (commute or flight),emergency vehicle
18863,rainy,night,wet,100m,children,middle of the lane,10m,25km/h,truck,hurry (commute or flight),emergency vehicle
18879,rainy,night,wet,100m,children,middle of the lane,10m,25km/h,emergency vehicle,none,none
18883,rainy,night,wet,100m,children,middle of the lane,10m,25km/h,emergency vehicle,none,normal car
18958,rainy,night,wet,100m,adult,right of the lane,50m,25km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
18980,rainy,night,wet,100m,children,right of the lane,50m,25km/h,normal car,none,normal car
19019,rainy,night,wet,100m,children,middle of the lane,100m,25km/h,normal car,urgent (to hospital),emergency vehicle
19026,rainy,night,wet,100m,adult,right of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),normal car
19055,rainy,night,wet,100m,children,middle of the lane,100m,25km/h,normal car,hurry (commute or flight),emergency vehicle
19059,rainy,night,wet,100m,children,middle of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),none
19072,rainy,night,wet,100m,children,right of the lane,100m,25km/h,truck,hurry (commute or flight),none
19085,rainy,night,wet,100m,adult,middle of the lane,100m,25km/h,normal car,none,normal car
19090,rainy,night,wet,100m,adult,right of the lane,100m,25km/h,normal car,none,emergency vehicle
19127,rainy,night,wet,100m,children,middle of the lane,10m,50km/h,normal car,urgent (to hospital),emergency vehicle
19134,rainy,night,wet,100m,adult,right of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),normal car
19136,rainy,night,wet,100m,children,right of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),normal car
19144,rainy,night,wet,100m,children,right of the lane,10m,50km/h,truck,urgent (to hospital),none
19151,rainy,night,wet,100m,children,middle of the lane,10m,50km/h,truck,urgent (to hospital),emergency vehicle
19169,rainy,night,wet,100m,adult,middle of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),normal car
19170,rainy,night,wet,100m,adult,right of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),normal car
19181,rainy,night,wet,100m,adult,middle of the lane,10m,50km/h,truck,hurry (commute or flight),normal car
19183,rainy,night,wet,100m,children,middle of the lane,10m,50km/h,truck,hurry (commute or flight),normal car
19192,rainy,night,wet,100m,children,right of the lane,10m,50km/h,normal car,none,none
19206,rainy,night,wet,100m,adult,right of the lane,10m,50km/h,emergency vehicle,none,normal car
19208,rainy,night,wet,100m,children,right of the lane,10m,50km/h,emergency vehicle,none,normal car
19243,rainy,night,wet,100m,children,middle of the lane,50m,50km/h,emergency vehicle,urgent (to hospital),normal car
19260,rainy,night,wet,100m,children,right of the lane,50m,50km/h,truck,urgent (to hospital),emergency vehicle
19267,rainy,night,wet,100m,children,middle of the lane,50m,50km/h,normal car,hurry (commute or flight),normal car
19268,rainy,night,wet,100m,children,right of the lane,50m,50km/h,normal car,hurry (commute or flight),normal car
19271,rainy,night,wet,100m,children,middle of the lane,50m,50km/h,normal car,hurry (commute or flight),emergency vehicle
19282,rainy,night,wet,100m,adult,right of the lane,50m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
19299,rainy,night,wet,100m,children,middle of the lane,50m,50km/h,normal car,none,none
19301,rainy,night,wet,100m,adult,middle of the lane,50m,50km/h,normal car,none,normal car
19313,rainy,night,wet,100m,adult,middle of the lane,50m,50km/h,emergency vehicle,none,normal car
19315,rainy,night,wet,100m,children,middle of the lane,50m,50km/h,emergency vehicle,none,normal car
19320,rainy,night,wet,100m,children,right of the lane,50m,50km/h,emergency vehicle,none,emergency vehicle
19332,rainy,night,wet,100m,children,right of the lane,50m,50km/h,truck,none,emergency vehicle
19333,rainy,night,wet,100m,adult,middle of the lane,100m,50km/h,normal car,urgent (to hospital),none
19337,rainy,night,wet,100m,adult,middle of the lane,100m,50km/h,normal car,urgent (to hospital),normal car
19353,rainy,night,wet,100m,adult,middle of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
19368,rainy,night,wet,100m,children,right of the lane,100m,50km/h,truck,urgent (to hospital),emergency vehicle
19374,rainy,night,wet,100m,adult,right of the lane,100m,50km/h,normal car,hurry (commute or flight),normal car
19432,rainy,night,wet,100m,children,right of the lane,100m,50km/h,truck,none,none
19442,rainy,night,wet,50m,adult,right of the lane,10m,25km/h,normal car,urgent (to hospital),none
19450,rainy,night,wet,50m,adult,right of the lane,10m,25km/h,normal car,urgent (to hospital),emergency vehicle
19461,rainy,night,wet,50m,adult,middle of the lane,10m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
19482,rainy,night,wet,50m,adult,right of the lane,10m,25km/h,normal car,hurry (commute or flight),normal car
19530,rainy,night,wet,50m,adult,right of the lane,10m,25km/h,emergency vehicle,none,normal car
19547,rainy,night,wet,50m,children,middle of the lane,10m,25km/h,truck,none,emergency vehicle
19560,rainy,night,wet,50m,children,right of the lane,50m,25km/h,normal car,urgent (to hospital),emergency vehicle
19571,rainy,night,wet,50m,children,middle of the lane,50m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
19573,rainy,night,wet,50m,adult,middle of the lane,50m,25km/h,truck,urgent (to hospital),none
19612,rainy,night,wet,50m,children,right of the lane,50m,25km/h,truck,hurry (commute or flight),none
19635,rainy,night,wet,50m,children,middle of the lane,50m,25km/h,emergency vehicle,none,none
19646,rainy,night,wet,50m,adult,right of the lane,50m,25km/h,truck,none,none
19653,rainy,night,wet,50m,adult,middle of the lane,50m,25km/h,truck,none,emergency vehicle
19658,rainy,night,wet,50m,adult,right of the lane,100m,25km/h,normal car,urgent (to hospital),none
19710,rainy,night,wet,50m,adult,right of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),normal car
19720,rainy,night,wet,50m,children,right of the lane,100m,25km/h,truck,hurry (commute or flight),none
19777,rainy,night,wet,50m,adult,middle of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),none
19790,rainy,night,wet,50m,adult,right of the lane,10m,50km/h,truck,urgent (to hospital),none
19812,rainy,night,wet,50m,children,right of the lane,10m,50km/h,normal car,hurry (commute or flight),emergency vehicle
19835,rainy,night,wet,50m,children,middle of the lane,10m,50km/h,truck,hurry (commute or flight),emergency vehicle
19839,rainy,night,wet,50m,children,middle of the lane,10m,50km/h,normal car,none,none
19849,rainy,night,wet,50m,adult,middle of the lane,10m,50km/h,emergency vehicle,none,none
19860,rainy,night,wet,50m,children,right of the lane,10m,50km/h,emergency vehicle,none,emergency vehicle
19865,rainy,night,wet,50m,adult,middle of the lane,10m,50km/h,truck,none,normal car
19880,rainy,night,wet,50m,children,right of the lane,50m,50km/h,normal car,urgent (to hospital),normal car
