id,weather,time,road_condition,bicycle_front_space,bicycle_rider,bicycle_position,dist_bicycle,ego_vehicle_speed,ego_role,occupant_requirement,following_vehicle
294,sunny,day,dry,free,adult,right of the lane,100m,25km/h,normal car,none,normal car
295,sunny,day,dry,free,children,middle of the lane,100m,25km/h,normal car,none,normal car
296,sunny,day,dry,free,children,right of the lane,100m,25km/h,normal car,none,normal car
297,sunny,day,dry,free,adult,middle of the lane,100m,25km/h,normal car,none,emergency vehicle
298,sunny,day,dry,free,adult,right of the lane,100m,25km/h,normal car,none,emergency vehicle
299,sunny,day,dry,free,children,middle of the lane,100m,25km/h,normal car,none,emergency vehicle
300,sunny,day,dry,free,children,right of the lane,100m,25km/h,normal car,none,emergency vehicle
301,sunny,day,dry,free,adult,middle of the lane,100m,25km/h,emergency vehicle,none,none
302,sunny,day,dry,free,adult,right of the lane,100m,25km/h,emergency vehicle,none,none
303,sunny,day,dry,free,children,middle of the lane,100m,25km/h,emergency vehicle,none,none
304,sunny,day,dry,free,children,right of the lane,100m,25km/h,emergency vehicle,none,none
305,sunny,day,dry,free,adult,middle of the lane,100m,25km/h,emergency vehicle,none,normal car
306,sunny,day,dry,free,adult,right of the lane,100m,25km/h,emergency vehicle,none,normal car
307,sunny,day,dry,free,children,middle of the lane,100m,25km/h,emergency vehicle,none,normal car
308,sunny,day,dry,free,children,right of the lane,100m,25km/h,emergency vehicle,none,normal car
309,sunny,day,dry,free,adult,middle of the lane,100m,25km/h,emergency vehicle,none,emergency vehicle
310,sunny,day,dry,free,adult,right of the lane,100m,25km/h,emergency vehicle,none,emergency vehicle
311,sunny,day,dry,free,children,middle of the lane,100m,25km/h,emergency vehicle,none,emergency vehicle
312,sunny,day,dry,free,children,right of the lane,100m,25km/h,emergency vehicle,none,emergency vehicle
313,sunny,day,dry,free,adult,middle of the lane,100m,25km/h,truck,none,none
314,sunny,day,dry,free,adult,right of the lane,100m,25km/h,truck,none,none
315,sunny,day,dry,free,children,middle of the lane,100m,25km/h,truck,none,none
316,sunny,day,dry,free,children,right of the lane,100m,25km/h,truck,none,none
317,sunny,day,dry,free,adult,middle of the lane,100m,25km/h,truck,none,normal car
318,sunny,day,dry,free,adult,right of the lane,100m,25km/h,truck,none,normal car
319,sunny,day,dry,free,children,middle of the lane,100m,25km/h,truck,none,normal car
320,sunny,day,dry,free,children,right of the lane,100m,25km/h,truck,none,normal car
321,sunny,day,dry,free,adult,middle of the lane,100m,25km/h,truck,none,emergency vehicle
322,sunny,day,dry,free,adult,right of the lane,100m,25km/h,truck,none,emergency vehicle
323,sunny,day,dry,free,children,middle of the lane,100m,25km/h,truck,none,emergency vehicle
324,sunny,day,dry,free,children,right of the lane,100m,25km/h,truck,none,emergency vehicle
325,sunny,day,dry,free,adult,middle of the lane,10m,50km/h,normal car,urgent (to hospital),none
326,sunny,day,dry,free,adult,right of the lane,10m,50km/h,normal car,urgent (to hospital),none
327,sunny,day,dry,free,children,middle of the lane,10m,50km/h,normal car,urgent (to hospital),none
328,sunny,day,dry,free,children,right of the lane,10m,50km/h,normal car,urgent (to hospital),none
329,sunny,day,dry,free,adult,middle of the lane,10m,50km/h,normal car,urgent (to hospital),normal car
330,sunny,day,dry,free,adult,right of the lane,10m,50km/h,normal car,urgent (to hospital),normal car
331,sunny,day,dry,free,children,middle of the lane,10m,50km/h,normal car,urgent (to hospital),normal car
332,sunny,day,dry,free,children,right of the lane,10m,50km/h,normal car,urgent (to hospital),normal car
333,sunny,day,dry,free,adult,middle of the lane,10m,50km/h,normal car,urgent (to hospital),emergency vehicle
334,sunny,day,dry,free,adult,right of the lane,10m,50km/h,normal car,urgent (to hospital),emergency vehicle
335,sunny,day,dry,free,children,middle of the lane,10m,50km/h,normal car,urgent (to hospital),emergency vehicle
336,sunny,day,dry,free,children,right of the lane,10m,50km/h,normal car,urgent (to hospital),emergency vehicle
337,sunny,day,dry,free,adult,middle of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),none
338,sunny,day,dry,free,adult,right of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),none
339,sunny,day,dry,free,children,middle of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),none
340,sunny,day,dry,free,children,right of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),none
341,sunny,day,dry,free,adult,middle of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),normal car
342,sunny,day,dry,free,adult,right of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),normal car
343,sunny,day,dry,free,children,middle of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),normal car
344,sunny,day,dry,free,children,right of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),normal car
345,sunny,day,dry,free,adult,middle of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
346,sunny,day,dry,free,adult,right of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
347,sunny,day,dry,free,children,middle of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
348,sunny,day,dry,free,children,right of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
349,sunny,day,dry,free,adult,middle of the lane,10m,50km/h,truck,urgent (to hospital),none
350,sunny,day,dry,free,adult,right of the lane,10m,50km/h,truck,urgent (to hospital),none
351,sunny,day,dry,free,children,middle of the lane,10m,50km/h,truck,urgent (to hospital),none
352,sunny,day,dry,free,children,right of the lane,10m,50km/h,truck,urgent (to hospital),none
353,sunny,day,dry,free,adult,middle of the lane,10m,50km/h,truck,urgent (to hospital),normal car
354,sunny,day,dry,free,adult,right of the lane,10m,50km/h,truck,urgent (to hospital),normal car
355,sunny,day,dry,free,children,middle of the lane,10m,50km/h,truck,urgent (to hospital),normal car
356,sunny,day,dry,free,children,right of the lane,10m,50km/h,truck,urgent (to hospital),normal car
357,sunny,day,dry,free,adult,middle of the lane,10m,50km/h,truck,urgent (to hospital),emergency vehicle
358,sunny,day,dry,free,adult,right of the lane,10m,50km/h,truck,urgent (to hospital),emergency vehicle
359,sunny,day,dry,free,children,middle of the lane,10m,50km/h,truck,urgent (to hospital),emergency vehicle
360,sunny,day,dry,free,children,right of the lane,10m,50km/h,truck,urgent (to hospital),emergency vehicle
361,sunny,day,dry,free,adult,middle of the lane,10m,50km/h,normal car,hurry (commute or flight),none
362,sunny,day,dry,free,adult,right of the lane,10m,50km/h,normal car,hurry (commute or flight),none
363,sunny,day,dry,free,children,middle of the lane,10m,50km/h,normal car,hurry (commute or flight),none
364,sunny,day,dry,free,children,right of the lane,10m,50km/h,normal car,hurry (commute or flight),none
365,sunny,day,dry,free,adult,middle of the lane,10m,50km/h,normal car,hurry (commute or flight),normal car
366,sunny,day,dry,free,adult,right of the lane,10m,50km/h,normal car,hurry (commute or flight),normal car
367,sunny,day,dry,free,children,middle of the lane,10m,50km/h,normal car,hurry (commute or flight),normal car
368,sunny,day,dry,free,children,right of the lane,10m,50km/h,normal car,hurry (commute or flight),normal car
369,sunny,day,dry,free,adult,middle of the lane,10m,50km/h,normal car,hurry (commute or flight),emergency vehicle
370,sunny,day,dry,free,adult,right of the lane,10m,50km/h,normal car,hurry (commute or flight),emergency vehicle
371,sunny,day,dry,free,children,middle of the lane,10m,50km/h,normal car,hurry (commute or flight),emergency vehicle
372,sunny,day,dry,free,children,right of the lane,10m,50km/h,normal car,hurry (commute or flight),emergency vehicle
373,sunny,day,dry,free,adult,middle of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),none
374,sunny,day,dry,free,adult,right of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),none
375,sunny,day,dry,free,children,middle of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),none
376,sunny,day,dry,free,children,right of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),none
377,sunny,day,dry,free,adult,middle of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),normal car
378,sunny,day,dry,free,adult,right of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),normal car
379,sunny,day,dry,free,children,middle of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),normal car
380,sunny,day,dry,free,children,right of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),normal car
381,sunny,day,dry,free,adult,middle of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
382,sunny,day,dry,free,adult,right of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
383,sunny,day,dry,free,children,middle of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
384,sunny,day,dry,free,children,right of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
385,sunny,day,dry,free,adult,middle of the lane,10m,50km/h,truck,hurry (commute or flight),none
386,sunny,day,dry,free,adult,right of the lane,10m,50km/h,truck,hurry (commute or flight),none
387,sunny,day,dry,free,children,middle of the lane,10m,50km/h,truck,hurry (commute or flight),none
388,sunny,day,dry,free,children,right of the lane,10m,50km/h,truck,hurry (commute or flight),none
389,sunny,day,dry,free,adult,middle of the lane,10m,50km/h,truck,hurry (commute or flight),normal car
390,sunny,day,dry,free,adult,right of the lane,10m,50km/h,truck,hurry (commute or flight),normal car
391,sunny,day,dry,free,children,middle of the lane,10m,50km/h,truck,hurry (commute or flight),normal car
392,sunny,day,dry,free,children,right of the lane,10m,50km/h,truck,hurry (commute or flight),normal car
393,sunny,day,dry,free,adult,middle of the lane,10m,50km/h,truck,hurry (commute or flight),emergency vehicle
394,sunny,day,dry,free,adult,right of the lane,10m,50km/h,truck,hurry (commute or flight),emergency vehicle
395,sunny,day,dry,free,children,middle of the lane,10m,50km/h,truck,hurry (commute or flight),emergency vehicle
396,sunny,day,dry,free,children,right of the lane,10m,50km/h,truck,hurry (commute or flight),emergency vehicle
397,sunny,day,dry,free,adult,middle of the lane,10m,50km/h,normal car,none,none
398,sunny,day,dry,free,adult,right of the lane,10m,50km/h,normal car,none,none
399,sunny,day,dry,free,children,middle of the lane,10m,50km/h,normal car,none,none
400,sunny,day,dry,free,children,right of the lane,10m,50km/h,normal car,none,none
401,sunny,day,dry,free,adult,middle of the lane,10m,50km/h,normal car,none,normal car
402,sunny,day,dry,free,adult,right of the lane,10m,50km/h,normal car,none,normal car
403,sunny,day,dry,free,children,middle of the lane,10m,50km/h,normal car,none,normal car
404,sunny,day,dry,free,children,right of the lane,10m,50km/h,normal car,none,normal car
405,sunny,day,dry,free,adult,middle of the lane,10m,50km/h,normal car,none,emergency vehicle
406,sunny,day,dry,free,adult,right of the lane,10m,50km/h,normal car,none,emergency vehicle
407,sunny,day,dry,free,children,middle of the lane,10m,50km/h,normal car,none,emergency vehicle
408,sunny,day,dry,free,children,right of the lane,10m,50km/h,normal car,none,emergency vehicle
409,sunny,day,dry,free,adult,middle of the lane,10m,50km/h,emergency vehicle,none,none
410,sunny,day,dry,free,adult,right of the lane,10m,50km/h,emergency vehicle,none,none
411,sunny,day,dry,free,children,middle of the lane,10m,50km/h,emergency vehicle,none,none
412,sunny,day,dry,free,children,right of the lane,10m,50km/h,emergency vehicle,none,none
413,sunny,day,dry,free,adult,middle of the lane,10m,50km/h,emergency vehicle,none,normal car
414,sunny,day,dry,free,adult,right of the lane,10m,50km/h,emergency vehicle,none,normal car
415,sunny,day,dry,free,children,middle of the lane,10m,50km/h,emergency vehicle,none,normal car
416,sunny,day,dry,free,children,right of the lane,10m,50km/h,emergency vehicle,none,normal car
417,sunny,day,dry,free,adult,middle of the lane,10m,50km/h,emergency vehicle,none,emergency vehicle
418,sunny,day,dry,free,adult,right of the lane,10m,50km/h,emergency vehicle,none,emergency vehicle
419,sunny,day,dry,free,children,middle of the lane,10m,50km/h,emergency vehicle,none,emergency vehicle
420,sunny,day,dry,free,children,right of the lane,10m,50km/h,emergency vehicle,none,emergency vehicle
421,sunny,day,dry,free,adult,middle of the lane,10m,50km/h,truck,none,none
422,sunny,day,dry,free,adult,right of the lane,10m,50km/h,truck,none,none
423,sunny,day,dry,free,children,middle of the lane,10m,50km/h,truck,none,none
424,sunny,day,dry,free,children,right of the lane,10m,50km/h,truck,none,none
425,sunny,day,dry,free,adult,middle of the lane,10m,50km/h,truck,none,normal car
426,sunny,day,dry,free,adult,right of the lane,10m,50km/h,truck,none,normal car
427,sunny,day,dry,free,children,middle of the lane,10m,50km/h,truck,none,normal car
428,sunny,day,dry,free,children,right of the lane,10m,50km/h,truck,none,normal car
429,sunny,day,dry,free,adult,middle of the lane,10m,50km/h,truck,none,emergency vehicle
430,sunny,day,dry,free,adult,right of the lane,10m,50km/h,truck,none,emergency vehicle
431,sunny,day,dry,free,children,middle of the lane,10m,50km/h,truck,none,emergency vehicle
432,sunny,day,dry,free,children,right of the lane,10m,50km/h,truck,none,emergency vehicle
433,sunny,day,dry,free,adult,middle of the lane,50m,50km/h,normal car,urgent (to hospital),none
434,sunny,day,dry,free,adult,right of the lane,50m,50km/h,normal car,urgent (to hospital),none
435,sunny,day,dry,free,children,middle of the lane,50m,50km/h,normal car,urgent (to hospital),none
436,sunny,day,dry,free,children,right of the lane,50m,50km/h,normal car,urgent (to hospital),none
437,sunny,day,dry,free,adult,middle of the lane,50m,50km/h,normal car,urgent (to hospital),normal car
438,sunny,day,dry,free,adult,right of the lane,50m,50km/h,normal car,urgent (to hospital),normal car
439,sunny,day,dry,free,children,middle of the lane,50m,50km/h,normal car,urgent (to hospital),normal car
440,sunny,day,dry,free,children,right of the lane,50m,50km/h,normal car,urgent (to hospital),normal car
441,sunny,day,dry,free,adult,middle of the lane,50m,50km/h,normal car,urgent (to hospital),emergency vehicle
442,sunny,day,dry,free,adult,right of the lane,50m,50km/h,normal car,urgent (to hospital),emergency vehicle
443,sunny,day,dry,free,children,middle of the lane,50m,50km/h,normal car,urgent (to hospital),emergency vehicle
