id,Météo,Moment de la journée,État de la route,Espace devant le cycliste,Type de cycliste,Position du cycliste,Distance au cycliste,Vitesse du véhicule ego,Rôle du véhicule ego,Besoin du passager,Véhicule suiveur
229,ensoleillé,jour,sec,libre,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
230,ensoleillé,jour,sec,libre,adulte,droite de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
231,ensoleillé,jour,sec,libre,enfant,milieu de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
232,ensoleillé,jour,sec,libre,enfant,droite de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
233,ensoleillé,jour,sec,libre,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
234,ensoleillé,jour,sec,libre,adulte,droite de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
235,ensoleillé,jour,sec,libre,enfant,milieu de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
236,ensoleillé,jour,sec,libre,enfant,droite de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
237,ensoleillé,jour,sec,libre,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
238,ensoleillé,jour,sec,libre,adulte,droite de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
239,ensoleillé,jour,sec,libre,enfant,milieu de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
240,ensoleillé,jour,sec,libre,enfant,droite de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
241,ensoleillé,jour,sec,libre,adulte,milieu de la voie,100m,25km/h,camion,urgence (vers l'hôpital),aucun
242,ensoleillé,jour,sec,libre,adulte,droite de la voie,100m,25km/h,camion,urgence (vers l'hôpital),aucun
243,ensoleillé,jour,sec,libre,enfant,milieu de la voie,100m,25km/h,camion,urgence (vers l'hôpital),aucun
244,ensoleillé,jour,sec,libre,enfant,droite de la voie,100m,25km/h,camion,urgence (vers l'hôpital),aucun
245,ensoleillé,jour,sec,libre,adulte,milieu de la voie,100m,25km/h,camion,urgence (vers l'hôpital),voiture normale
246,ensoleillé,jour,sec,libre,adulte,droite de la voie,100m,25km/h,camion,urgence (vers l'hôpital),voiture normale
247,ensoleillé,jour,sec,libre,enfant,milieu de la voie,100m,25km/h,camion,urgence (vers l'hôpital),voiture normale
248,ensoleillé,jour,sec,libre,enfant,droite de la voie,100m,25km/h,camion,urgence (vers l'hôpital),voiture normale
249,ensoleillé,jour,sec,libre,adulte,milieu de la voie,100m,25km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
250,ensoleillé,jour,sec,libre,adulte,droite de la voie,100m,25km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
251,ensoleillé,jour,sec,libre,enfant,milieu de la voie,100m,25km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
252,ensoleillé,jour,sec,libre,enfant,droite de la voie,100m,25km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
253,ensoleillé,jour,sec,libre,adulte,milieu de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),aucun
254,ensoleillé,jour,sec,libre,adulte,droite de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),aucun
255,ensoleillé,jour,sec,libre,enfant,milieu de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),aucun
256,ensoleillé,jour,sec,libre,enfant,droite de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),aucun
257,ensoleillé,jour,sec,libre,adulte,milieu de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),voiture normale
258,ensoleillé,jour,sec,libre,adulte,droite de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),voiture normale
259,ensoleillé,jour,sec,libre,enfant,milieu de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),voiture normale
260,ensoleillé,jour,sec,libre,enfant,droite de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),voiture normale
261,ensoleillé,jour,sec,libre,adulte,milieu de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
262,ensoleillé,jour,sec,libre,adulte,droite de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
263,ensoleillé,jour,sec,libre,enfant,milieu de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
264,ensoleillé,jour,sec,libre,enfant,droite de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
265,ensoleillé,jour,sec,libre,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
266,ensoleillé,jour,sec,libre,adulte,droite de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
267,ensoleillé,jour,sec,libre,enfant,milieu de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
268,ensoleillé,jour,sec,libre,enfant,droite de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
269,ensoleillé,jour,sec,libre,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
270,ensoleillé,jour,sec,libre,adulte,droite de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
271,ensoleillé,jour,sec,libre,enfant,milieu de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
272,ensoleillé,jour,sec,libre,enfant,droite de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
273,ensoleillé,jour,sec,libre,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
274,ensoleillé,jour,sec,libre,adulte,droite de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
275,ensoleillé,jour,sec,libre,enfant,milieu de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
276,ensoleillé,jour,sec,libre,enfant,droite de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
277,ensoleillé,jour,sec,libre,adulte,milieu de la voie,100m,25km/h,camion,pressé (trajet ou vol),aucun
278,ensoleillé,jour,sec,libre,adulte,droite de la voie,100m,25km/h,camion,pressé (trajet ou vol),aucun
279,ensoleillé,jour,sec,libre,enfant,milieu de la voie,100m,25km/h,camion,pressé (trajet ou vol),aucun
280,ensoleillé,jour,sec,libre,enfant,droite de la voie,100m,25km/h,camion,pressé (trajet ou vol),aucun
281,ensoleillé,jour,sec,libre,adulte,milieu de la voie,100m,25km/h,camion,pressé (trajet ou vol),voiture normale
282,ensoleillé,jour,sec,libre,adulte,droite de la voie,100m,25km/h,camion,pressé (trajet ou vol),voiture normale
283,ensoleillé,jour,sec,libre,enfant,milieu de la voie,100m,25km/h,camion,pressé (trajet ou vol),voiture normale
284,ensoleillé,jour,sec,libre,enfant,droite de la voie,100m,25km/h,camion,pressé (trajet ou vol),voiture normale
285,ensoleillé,jour,sec,libre,adulte,milieu de la voie,100m,25km/h,camion,pressé (trajet ou vol),véhicule d'urgence
286,ensoleillé,jour,sec,libre,adulte,droite de la voie,100m,25km/h,camion,pressé (trajet ou vol),véhicule d'urgence
287,ensoleillé,jour,sec,libre,enfant,milieu de la voie,100m,25km/h,camion,pressé (trajet ou vol),véhicule d'urgence
288,ensoleillé,jour,sec,libre,enfant,droite de la voie,100m,25km/h,camion,pressé (trajet ou vol),véhicule d'urgence
289,ensoleillé,jour,sec,libre,adulte,milieu de la voie,100m,25km/h,voiture normale,aucune,aucun
290,ensoleillé,jour,sec,libre,adulte,droite de la voie,100m,25km/h,voiture normale,aucune,aucun
291,ensoleillé,jour,sec,libre,enfant,milieu de la voie,100m,25km/h,voiture normale,aucune,aucun
292,ensoleillé,jour,sec,libre,enfant,droite de la voie,100m,25km/h,voiture normale,aucune,aucun
293,ensoleillé,jour,sec,libre,adulte,milieu de la voie,100m,25km/h,voiture normale,aucune,voiture normale
294,ensoleillé,jour,sec,libre,adulte,droite de la voie,100m,25km/h,voiture normale,aucune,voiture normale
295,ensoleillé,jour,sec,libre,enfant,milieu de la voie,100m,25km/h,voiture normale,aucune,voiture normale
296,ensoleillé,jour,sec,libre,enfant,droite de la voie,100m,25km/h,voiture normale,aucune,voiture normale
297,ensoleillé,jour,sec,libre,adulte,milieu de la voie,100m,25km/h,voiture normale,aucune,véhicule d'urgence
298,ensoleillé,jour,sec,libre,adulte,droite de la voie,100m,25km/h,voiture normale,aucune,véhicule d'urgence
299,ensoleillé,jour,sec,libre,enfant,milieu de la voie,100m,25km/h,voiture normale,aucune,véhicule d'urgence
300,ensoleillé,jour,sec,libre,enfant,droite de la voie,100m,25km/h,voiture normale,aucune,véhicule d'urgence
301,ensoleillé,jour,sec,libre,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,aucune,aucun
302,ensoleillé,jour,sec,libre,adulte,droite de la voie,100m,25km/h,véhicule d'urgence,aucune,aucun
303,ensoleillé,jour,sec,libre,enfant,milieu de la voie,100m,25km/h,véhicule d'urgence,aucune,aucun
304,ensoleillé,jour,sec,libre,enfant,droite de la voie,100m,25km/h,véhicule d'urgence,aucune,aucun
305,ensoleillé,jour,sec,libre,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,aucune,voiture normale
306,ensoleillé,jour,sec,libre,adulte,droite de la voie,100m,25km/h,véhicule d'urgence,aucune,voiture normale
307,ensoleillé,jour,sec,libre,enfant,milieu de la voie,100m,25km/h,véhicule d'urgence,aucune,voiture normale
308,ensoleillé,jour,sec,libre,enfant,droite de la voie,100m,25km/h,véhicule d'urgence,aucune,voiture normale
309,ensoleillé,jour,sec,libre,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,aucune,véhicule d'urgence
310,ensoleillé,jour,sec,libre,adulte,droite de la voie,100m,25km/h,véhicule d'urgence,aucune,véhicule d'urgence
311,ensoleillé,jour,sec,libre,enfant,milieu de la voie,100m,25km/h,véhicule d'urgence,aucune,véhicule d'urgence
312,ensoleillé,jour,sec,libre,enfant,droite de la voie,100m,25km/h,véhicule d'urgence,aucune,véhicule d'urgence
313,ensoleillé,jour,sec,libre,adulte,milieu de la voie,100m,25km/h,camion,aucune,aucun
314,ensoleillé,jour,sec,libre,adulte,droite de la voie,100m,25km/h,camion,aucune,aucun
315,ensoleillé,jour,sec,libre,enfant,milieu de la voie,100m,25km/h,camion,aucune,aucun
316,ensoleillé,jour,sec,libre,enfant,droite de la voie,100m,25km/h,camion,aucune,aucun
317,ensoleillé,jour,sec,libre,adulte,milieu de la voie,100m,25km/h,camion,aucune,voiture normale
318,ensoleillé,jour,sec,libre,adulte,droite de la voie,100m,25km/h,camion,aucune,voiture normale
319,ensoleillé,jour,sec,libre,enfant,milieu de la voie,100m,25km/h,camion,aucune,voiture normale
320,ensoleillé,jour,sec,libre,enfant,droite de la voie,100m,25km/h,camion,aucune,voiture normale
321,ensoleillé,jour,sec,libre,adulte,milieu de la voie,100m,25km/h,camion,aucune,véhicule d'urgence
322,ensoleillé,jour,sec,libre,adulte,droite de la voie,100m,25km/h,camion,aucune,véhicule d'urgence
323,ensoleillé,jour,sec,libre,enfant,milieu de la voie,100m,25km/h,camion,aucune,véhicule d'urgence
324,ensoleillé,jour,sec,libre,enfant,droite de la voie,100m,25km/h,camion,aucune,véhicule d'urgence
325,ensoleillé,jour,sec,libre,adulte,milieu de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),aucun
326,ensoleillé,jour,sec,libre,adulte,droite de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),aucun
327,ensoleillé,jour,sec,libre,enfant,milieu de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),aucun
328,ensoleillé,jour,sec,libre,enfant,droite de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),aucun
329,ensoleillé,jour,sec,libre,adulte,milieu de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),voiture normale
330,ensoleillé,jour,sec,libre,adulte,droite de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),voiture normale
331,ensoleillé,jour,sec,libre,enfant,milieu de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),voiture normale
332,ensoleillé,jour,sec,libre,enfant,droite de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),voiture normale
333,ensoleillé,jour,sec,libre,adulte,milieu de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
334,ensoleillé,jour,sec,libre,adulte,droite de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
335,ensoleillé,jour,sec,libre,enfant,milieu de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
336,ensoleillé,jour,sec,libre,enfant,droite de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
337,ensoleillé,jour,sec,libre,adulte,milieu de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
338,ensoleillé,jour,sec,libre,adulte,droite de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
339,ensoleillé,jour,sec,libre,enfant,milieu de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
340,ensoleillé,jour,sec,libre,enfant,droite de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
341,ensoleillé,jour,sec,libre,adulte,milieu de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
342,ensoleillé,jour,sec,libre,adulte,droite de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
343,ensoleillé,jour,sec,libre,enfant,milieu de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
344,ensoleillé,jour,sec,libre,enfant,droite de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
345,ensoleillé,jour,sec,libre,adulte,milieu de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
346,ensoleillé,jour,sec,libre,adulte,droite de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
347,ensoleillé,jour,sec,libre,enfant,milieu de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
348,ensoleillé,jour,sec,libre,enfant,droite de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
349,ensoleillé,jour,sec,libre,adulte,milieu de la voie,10m,50km/h,camion,urgence (vers l'hôpital),aucun
350,ensoleillé,jour,sec,libre,adulte,droite de la voie,10m,50km/h,camion,urgence (vers l'hôpital),aucun
351,ensoleillé,jour,sec,libre,enfant,milieu de la voie,10m,50km/h,camion,urgence (vers l'hôpital),aucun
352,ensoleillé,jour,sec,libre,enfant,droite de la voie,10m,50km/h,camion,urgence (vers l'hôpital),aucun
353,ensoleillé,jour,sec,libre,adulte,milieu de la voie,10m,50km/h,camion,urgence (vers l'hôpital),voiture normale
354,ensoleillé,jour,sec,libre,adulte,droite de la voie,10m,50km/h,camion,urgence (vers l'hôpital),voiture normale
355,ensoleillé,jour,sec,libre,enfant,milieu de la voie,10m,50km/h,camion,urgence (vers l'hôpital),voiture normale
356,ensoleillé,jour,sec,libre,enfant,droite de la voie,10m,50km/h,camion,urgence (vers l'hôpital),voiture normale
357,ensoleillé,jour,sec,libre,adulte,milieu de la voie,10m,50km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
358,ensoleillé,jour,sec,libre,adulte,droite de la voie,10m,50km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
359,ensoleillé,jour,sec,libre,enfant,milieu de la voie,10m,50km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
360,ensoleillé,jour,sec,libre,enfant,droite de la voie,10m,50km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
361,ensoleillé,jour,sec,libre,adulte,milieu de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),aucun
362,ensoleillé,jour,sec,libre,adulte,droite de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),aucun
363,ensoleillé,jour,sec,libre,enfant,milieu de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),aucun
364,ensoleillé,jour,sec,libre,enfant,droite de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),aucun
365,ensoleillé,jour,sec,libre,adulte,milieu de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),voiture normale
366,ensoleillé,jour,sec,libre,adulte,droite de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),voiture normale
367,ensoleillé,jour,sec,libre,enfant,milieu de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),voiture normale
368,ensoleillé,jour,sec,libre,enfant,droite de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),voiture normale
369,ensoleillé,jour,sec,libre,adulte,milieu de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
370,ensoleillé,jour,sec,libre,adulte,droite de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
371,ensoleillé,jour,sec,libre,enfant,milieu de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
372,ensoleillé,jour,sec,libre,enfant,droite de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
373,ensoleillé,jour,sec,libre,adulte,milieu de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
374,ensoleillé,jour,sec,libre,adulte,droite de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
375,ensoleillé,jour,sec,libre,enfant,milieu de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
376,ensoleillé,jour,sec,libre,enfant,droite de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
377,ensoleillé,jour,sec,libre,adulte,milieu de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
378,ensoleillé,jour,sec,libre,adulte,droite de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
379,ensoleillé,jour,sec,libre,enfant,milieu de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
380,ensoleillé,jour,sec,libre,enfant,droite de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
381,ensoleillé,jour,sec,libre,adulte,milieu de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
382,ensoleillé,jour,sec,libre,adulte,droite de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
383,ensoleillé,jour,sec,libre,enfant,milieu de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
384,ensoleillé,jour,sec,libre,enfant,droite de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
385,ensoleillé,jour,sec,libre,adulte,milieu de la voie,10m,50km/h,camion,pressé (trajet ou vol),aucun
