id,天气,时间,路况,自行车前方空隙,骑车人类型,骑车人位置,与骑车人距离,本车速度,本车角色,乘客需求,后车类型
13564,雨天,白天,潮湿,无车辆,儿童,车道右侧,100米,50km/h,卡车,赶时间（通勤或赶飞机）,无
13574,雨天,白天,潮湿,无车辆,成年人,车道右侧,100米,50km/h,普通车辆,无特殊需求,无
13602,雨天,白天,潮湿,无车辆,成年人,车道右侧,100米,50km/h,卡车,无特殊需求,普通车辆
13603,雨天,白天,潮湿,无车辆,儿童,车道中间,100米,50km/h,卡车,无特殊需求,普通车辆
13631,雨天,白天,潮湿,100米,儿童,车道中间,10米,25km/h,应急车辆,紧急（去医院）,应急车辆
13658,雨天,白天,潮湿,100米,成年人,车道右侧,10米,25km/h,应急车辆,赶时间（通勤或赶飞机）,无
13663,雨天,白天,潮湿,100米,儿童,车道中间,10米,25km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
13671,雨天,白天,潮湿,100米,儿童,车道中间,10米,25km/h,卡车,赶时间（通勤或赶飞机）,无
13675,雨天,白天,潮湿,100米,儿童,车道中间,10米,25km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
13691,雨天,白天,潮湿,100米,儿童,车道中间,10米,25km/h,普通车辆,无特殊需求,应急车辆
13716,雨天,白天,潮湿,100米,儿童,车道右侧,10米,25km/h,卡车,无特殊需求,应急车辆
13731,雨天,白天,潮湿,100米,儿童,车道中间,50米,25km/h,应急车辆,紧急（去医院）,无
13742,雨天,白天,潮湿,100米,成年人,车道右侧,50米,25km/h,卡车,紧急（去医院）,无
13755,雨天,白天,潮湿,100米,儿童,车道中间,50米,25km/h,普通车辆,赶时间（通勤或赶飞机）,无
13756,雨天,白天,潮湿,100米,儿童,车道右侧,50米,25km/h,普通车辆,赶时间（通勤或赶飞机）,无
13789,雨天,白天,潮湿,100米,成年人,车道中间,50米,25km/h,普通车辆,无特殊需求,无
13821,雨天,白天,潮湿,100米,成年人,车道中间,50米,25km/h,卡车,无特殊需求,应急车辆
13826,雨天,白天,潮湿,100米,成年人,车道右侧,100米,25km/h,普通车辆,紧急（去医院）,无
13839,雨天,白天,潮湿,100米,儿童,车道中间,100米,25km/h,应急车辆,紧急（去医院）,无
13853,雨天,白天,潮湿,100米,成年人,车道中间,100米,25km/h,卡车,紧急（去医院）,普通车辆
13874,雨天,白天,潮湿,100米,成年人,车道右侧,100米,25km/h,应急车辆,赶时间（通勤或赶飞机）,无
13889,雨天,白天,潮湿,100米,成年人,车道中间,100米,25km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
13890,雨天,白天,潮湿,100米,成年人,车道右侧,100米,25km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
13933,雨天,白天,潮湿,100米,成年人,车道中间,10米,50km/h,普通车辆,紧急（去医院）,无
13964,雨天,白天,潮湿,100米,儿童,车道右侧,10米,50km/h,卡车,紧急（去医院）,普通车辆
13967,雨天,白天,潮湿,100米,儿童,车道中间,10米,50km/h,卡车,紧急（去医院）,应急车辆
13979,雨天,白天,潮湿,100米,儿童,车道中间,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
14007,雨天,白天,潮湿,100米,儿童,车道中间,10米,50km/h,普通车辆,无特殊需求,无
14009,雨天,白天,潮湿,100米,成年人,车道中间,10米,50km/h,普通车辆,无特殊需求,普通车辆
14016,雨天,白天,潮湿,100米,儿童,车道右侧,10米,50km/h,普通车辆,无特殊需求,应急车辆
14035,雨天,白天,潮湿,100米,儿童,车道中间,10米,50km/h,卡车,无特殊需求,普通车辆
14048,雨天,白天,潮湿,100米,儿童,车道右侧,50米,50km/h,普通车辆,紧急（去医院）,普通车辆
14055,雨天,白天,潮湿,100米,儿童,车道中间,50米,50km/h,应急车辆,紧急（去医院）,无
14074,雨天,白天,潮湿,100米,成年人,车道右侧,50米,50km/h,卡车,紧急（去医院）,应急车辆
14091,雨天,白天,潮湿,100米,儿童,车道中间,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,无
14102,雨天,白天,潮湿,100米,成年人,车道右侧,50米,50km/h,卡车,赶时间（通勤或赶飞机）,无
14104,雨天,白天,潮湿,100米,儿童,车道右侧,50米,50km/h,卡车,赶时间（通勤或赶飞机）,无
14105,雨天,白天,潮湿,100米,成年人,车道中间,50米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
14112,雨天,白天,潮湿,100米,儿童,车道右侧,50米,50km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
14113,雨天,白天,潮湿,100米,成年人,车道中间,50米,50km/h,普通车辆,无特殊需求,无
14122,雨天,白天,潮湿,100米,成年人,车道右侧,50米,50km/h,普通车辆,无特殊需求,应急车辆
14134,雨天,白天,潮湿,100米,成年人,车道右侧,50米,50km/h,应急车辆,无特殊需求,应急车辆
14150,雨天,白天,潮湿,100米,成年人,车道右侧,100米,50km/h,普通车辆,紧急（去医院）,无
14153,雨天,白天,潮湿,100米,成年人,车道中间,100米,50km/h,普通车辆,紧急（去医院）,普通车辆
14158,雨天,白天,潮湿,100米,成年人,车道右侧,100米,50km/h,普通车辆,紧急（去医院）,应急车辆
14165,雨天,白天,潮湿,100米,成年人,车道中间,100米,50km/h,应急车辆,紧急（去医院）,普通车辆
14172,雨天,白天,潮湿,100米,儿童,车道右侧,100米,50km/h,应急车辆,紧急（去医院）,应急车辆
14175,雨天,白天,潮湿,100米,儿童,车道中间,100米,50km/h,卡车,紧急（去医院）,无
14194,雨天,白天,潮湿,100米,成年人,车道右侧,100米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
14198,雨天,白天,潮湿,100米,成年人,车道右侧,100米,50km/h,应急车辆,赶时间（通勤或赶飞机）,无
14268,雨天,白天,潮湿,50米,儿童,车道右侧,10米,25km/h,普通车辆,紧急（去医院）,应急车辆
14269,雨天,白天,潮湿,50米,成年人,车道中间,10米,25km/h,应急车辆,紧急（去医院）,无
14273,雨天,白天,潮湿,50米,成年人,车道中间,10米,25km/h,应急车辆,紧急（去医院）,普通车辆
14286,雨天,白天,潮湿,50米,成年人,车道右侧,10米,25km/h,卡车,紧急（去医院）,普通车辆
14300,雨天,白天,潮湿,50米,儿童,车道右侧,10米,25km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
14304,雨天,白天,潮湿,50米,儿童,车道右侧,10米,25km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
14369,雨天,白天,潮湿,50米,成年人,车道中间,50米,25km/h,普通车辆,紧急（去医院）,普通车辆
14401,雨天,白天,潮湿,50米,成年人,车道中间,50米,25km/h,普通车辆,赶时间（通勤或赶飞机）,无
14404,雨天,白天,潮湿,50米,儿童,车道右侧,50米,25km/h,普通车辆,赶时间（通勤或赶飞机）,无
14430,雨天,白天,潮湿,50米,成年人,车道右侧,50米,25km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
14455,雨天,白天,潮湿,50米,儿童,车道中间,50米,25km/h,应急车辆,无特殊需求,普通车辆
14470,雨天,白天,潮湿,50米,成年人,车道右侧,50米,25km/h,卡车,无特殊需求,应急车辆
14478,雨天,白天,潮湿,50米,成年人,车道右侧,100米,25km/h,普通车辆,紧急（去医院）,普通车辆
14492,雨天,白天,潮湿,50米,儿童,车道右侧,100米,25km/h,应急车辆,紧急（去医院）,普通车辆
14493,雨天,白天,潮湿,50米,成年人,车道中间,100米,25km/h,应急车辆,紧急（去医院）,应急车辆
14497,雨天,白天,潮湿,50米,成年人,车道中间,100米,25km/h,卡车,紧急（去医院）,无
14500,雨天,白天,潮湿,50米,儿童,车道右侧,100米,25km/h,卡车,紧急（去医院）,无
14501,雨天,白天,潮湿,50米,成年人,车道中间,100米,25km/h,卡车,紧急（去医院）,普通车辆
14519,雨天,白天,潮湿,50米,儿童,车道中间,100米,25km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
14561,雨天,白天,潮湿,50米,成年人,车道中间,100米,25km/h,应急车辆,无特殊需求,普通车辆
14574,雨天,白天,潮湿,50米,成年人,车道右侧,100米,25km/h,卡车,无特殊需求,普通车辆
14594,雨天,白天,潮湿,50米,成年人,车道右侧,10米,50km/h,应急车辆,紧急（去医院）,无
14615,雨天,白天,潮湿,50米,儿童,车道中间,10米,50km/h,卡车,紧急（去医院）,应急车辆
14620,雨天,白天,潮湿,50米,儿童,车道右侧,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,无
14622,雨天,白天,潮湿,50米,成年人,车道右侧,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
14625,雨天,白天,潮湿,50米,成年人,车道中间,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
14629,雨天,白天,潮湿,50米,成年人,车道中间,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,无
14635,雨天,白天,潮湿,50米,儿童,车道中间,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
14661,雨天,白天,潮湿,50米,成年人,车道中间,10米,50km/h,普通车辆,无特殊需求,应急车辆
14673,雨天,白天,潮湿,50米,成年人,车道中间,10米,50km/h,应急车辆,无特殊需求,应急车辆
14674,雨天,白天,潮湿,50米,成年人,车道右侧,10米,50km/h,应急车辆,无特殊需求,应急车辆
14682,雨天,白天,潮湿,50米,成年人,车道右侧,10米,50km/h,卡车,无特殊需求,普通车辆
14715,雨天,白天,潮湿,50米,儿童,车道中间,50米,50km/h,卡车,紧急（去医院）,无
14718,雨天,白天,潮湿,50米,成年人,车道右侧,50米,50km/h,卡车,紧急（去医院）,普通车辆
14721,雨天,白天,潮湿,50米,成年人,车道中间,50米,50km/h,卡车,紧急（去医院）,应急车辆
14727,雨天,白天,潮湿,50米,儿童,车道中间,50米,50km/h,普通车辆,赶时间（通勤或赶飞机）,无
14730,雨天,白天,潮湿,50米,成年人,车道右侧,50米,50km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
14734,雨天,白天,潮湿,50米,成年人,车道右侧,50米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
14774,雨天,白天,潮湿,50米,成年人,车道右侧,50米,50km/h,应急车辆,无特殊需求,无
14790,雨天,白天,潮湿,50米,成年人,车道右侧,50米,50km/h,卡车,无特殊需求,普通车辆
14834,雨天,白天,潮湿,50米,成年人,车道右侧,100米,50km/h,普通车辆,赶时间（通勤或赶飞机）,无
14836,雨天,白天,潮湿,50米,儿童,车道右侧,100米,50km/h,普通车辆,赶时间（通勤或赶飞机）,无
14841,雨天,白天,潮湿,50米,成年人,车道中间,100米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
14845,雨天,白天,潮湿,50米,成年人,车道中间,100米,50km/h,应急车辆,赶时间（通勤或赶飞机）,无
14851,雨天,白天,潮湿,50米,儿童,车道中间,100米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
14861,雨天,白天,潮湿,50米,成年人,车道中间,100米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
14877,雨天,白天,潮湿,50米,成年人,车道中间,100米,50km/h,普通车辆,无特殊需求,应急车辆
14880,雨天,白天,潮湿,50米,儿童,车道右侧,100米,50km/h,普通车辆,无特殊需求,应急车辆
14882,雨天,白天,潮湿,50米,成年人,车道右侧,100米,50km/h,应急车辆,无特殊需求,无
14888,雨天,白天,潮湿,50米,儿童,车道右侧,100米,50km/h,应急车辆,无特殊需求,普通车辆
14908,雨天,白天,潮湿,20米,儿童,车道右侧,10米,25km/h,普通车辆,紧急（去医院）,无
14919,雨天,白天,潮湿,20米,儿童,车道中间,10米,25km/h,应急车辆,紧急（去医院）,无
14922,雨天,白天,潮湿,20米,成年人,车道右侧,10米,25km/h,应急车辆,紧急（去医院）,普通车辆
14930,雨天,白天,潮湿,20米,成年人,车道右侧,10米,25km/h,卡车,紧急（去医院）,无
14945,雨天,白天,潮湿,20米,成年人,车道中间,10米,25km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
14953,雨天,白天,潮湿,20米,成年人,车道中间,10米,25km/h,应急车辆,赶时间（通勤或赶飞机）,无
14954,雨天,白天,潮湿,20米,成年人,车道右侧,10米,25km/h,应急车辆,赶时间（通勤或赶飞机）,无
14979,雨天,白天,潮湿,20米,儿童,车道中间,10米,25km/h,普通车辆,无特殊需求,无
15006,雨天,白天,潮湿,20米,成年人,车道右侧,10米,25km/h,卡车,无特殊需求,普通车辆
15015,雨天,白天,潮湿,20米,儿童,车道中间,50米,25km/h,普通车辆,紧急（去医院）,无
15017,雨天,白天,潮湿,20米,成年人,车道中间,50米,25km/h,普通车辆,紧急（去医院）,普通车辆
15019,雨天,白天,潮湿,20米,儿童,车道中间,50米,25km/h,普通车辆,紧急（去医院）,普通车辆
15044,雨天,白天,潮湿,20米,儿童,车道右侧,50米,25km/h,卡车,紧急（去医院）,普通车辆
15050,雨天,白天,潮湿,20米,成年人,车道右侧,50米,25km/h,普通车辆,赶时间（通勤或赶飞机）,无
15068,雨天,白天,潮湿,20米,儿童,车道右侧,50米,25km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
15091,雨天,白天,潮湿,20米,儿童,车道中间,50米,25km/h,普通车辆,无特殊需求,普通车辆
15105,雨天,白天,潮湿,20米,成年人,车道中间,50米,25km/h,应急车辆,无特殊需求,应急车辆
15106,雨天,白天,潮湿,20米,成年人,车道右侧,50米,25km/h,应急车辆,无特殊需求,应急车辆
15110,雨天,白天,潮湿,20米,成年人,车道右侧,50米,25km/h,卡车,无特殊需求,无
15121,雨天,白天,潮湿,20米,成年人,车道中间,100米,25km/h,普通车辆,紧急（去医院）,无
15135,雨天,白天,潮湿,20米,儿童,车道中间,100米,25km/h,应急车辆,紧急（去医院）,无
15143,雨天,白天,潮湿,20米,儿童,车道中间,100米,25km/h,应急车辆,紧急（去医院）,应急车辆
15147,雨天,白天,潮湿,20米,儿童,车道中间,100米,25km/h,卡车,紧急（去医院）,无
15177,雨天,白天,潮湿,20米,成年人,车道中间,100米,25km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
15202,雨天,白天,潮湿,20米,成年人,车道右侧,100米,25km/h,普通车辆,无特殊需求,应急车辆
15205,雨天,白天,潮湿,20米,成年人,车道中间,100米,25km/h,应急车辆,无特殊需求,无
15245,雨天,白天,潮湿,20米,成年人,车道中间,10米,50km/h,应急车辆,紧急（去医院）,普通车辆
15259,雨天,白天,潮湿,20米,儿童,车道中间,10米,50km/h,卡车,紧急（去医院）,普通车辆
15281,雨天,白天,潮湿,20米,成年人,车道中间,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
15286,雨天,白天,潮湿,20米,成年人,车道右侧,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
15300,雨天,白天,潮湿,20米,儿童,车道右侧,10米,50km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
15364,雨天,白天,潮湿,20米,儿童,车道右侧,50米,50km/h,卡车,紧急（去医院）,无
15417,雨天,白天,潮湿,20米,成年人,车道中间,50米,50km/h,普通车辆,无特殊需求,应急车辆
15420,雨天,白天,潮湿,20米,儿童,车道右侧,50米,50km/h,普通车辆,无特殊需求,应急车辆
15422,雨天,白天,潮湿,20米,成年人,车道右侧,50米,50km/h,应急车辆,无特殊需求,无
15427,雨天,白天,潮湿,20米,儿童,车道中间,50米,50km/h,应急车辆,无特殊需求,普通车辆
15443,雨天,白天,潮湿,20米,儿童,车道中间,50米,50km/h,卡车,无特殊需求,应急车辆
15465,雨天,白天,潮湿,20米,成年人,车道中间,100米,50km/h,应急车辆,紧急（去医院）,应急车辆
15480,雨天,白天,潮湿,20米,儿童,车道右侧,100米,50km/h,卡车,紧急（去医院）,应急车辆
15491,雨天,白天,潮湿,20米,儿童,车道中间,100米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
15532,雨天,白天,潮湿,20米,儿童,车道右侧,100米,50km/h,应急车辆,无特殊需求,无
15533,雨天,白天,潮湿,20米,成年人,车道中间,100米,50km/h,应急车辆,无特殊需求,普通车辆
15547,雨天,白天,潮湿,20米,儿童,车道中间,100米,50km/h,卡车,无特殊需求,普通车辆
15571,雨天,夜晚,干燥,无车辆,儿童,车道中间,10米,25km/h,应急车辆,紧急（去医院）,普通车辆
15579,雨天,夜晚,干燥,无车辆,儿童,车道中间,10米,25km/h,卡车,紧急（去医院）,无
15594,雨天,夜晚,干燥,无车辆,成年人,车道右侧,10米,25km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
15603,雨天,夜晚,干燥,无车辆,儿童,车道中间,10米,25km/h,应急车辆,赶时间（通勤或赶飞机）,无
15608,雨天,夜晚,干燥,无车辆,儿童,车道右侧,10米,25km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
15632,雨天,夜晚,干燥,无车辆,儿童,车道右侧,10米,25km/h,普通车辆,无特殊需求,普通车辆
15705,雨天,夜晚,干燥,无车辆,成年人,车道中间,50米,25km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
15707,雨天,夜晚,干燥,无车辆,儿童,车道中间,50米,25km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
15775,雨天,夜晚,干燥,无车辆,儿童,车道中间,100米,25km/h,普通车辆,紧急（去医院）,普通车辆
15777,雨天,夜晚,干燥,无车辆,成年人,车道中间,100米,25km/h,普通车辆,紧急（去医院）,应急车辆
15790,雨天,夜晚,干燥,无车辆,成年人,车道右侧,100米,25km/h,应急车辆,紧急（去医院）,应急车辆
15792,雨天,夜晚,干燥,无车辆,儿童,车道右侧,100米,25km/h,应急车辆,紧急（去医院）,应急车辆
15795,雨天,夜晚,干燥,无车辆,儿童,车道中间,100米,25km/h,卡车,紧急（去医院）,无
15818,雨天,夜晚,干燥,无车辆,成年人,车道右侧,100米,25km/h,应急车辆,赶时间（通勤或赶飞机）,无
15842,雨天,夜晚,干燥,无车辆,成年人,车道右侧,100米,25km/h,普通车辆,无特殊需求,无
15860,雨天,夜晚,干燥,无车辆,儿童,车道右侧,100米,25km/h,应急车辆,无特殊需求,普通车辆
15872,雨天,夜晚,干燥,无车辆,儿童,车道右侧,100米,25km/h,卡车,无特殊需求,普通车辆
15873,雨天,夜晚,干燥,无车辆,成年人,车道中间,100米,25km/h,卡车,无特殊需求,应急车辆
15885,雨天,夜晚,干燥,无车辆,成年人,车道中间,10米,50km/h,普通车辆,紧急（去医院）,应急车辆
15896,雨天,夜晚,干燥,无车辆,儿童,车道右侧,10米,50km/h,应急车辆,紧急（去医院）,普通车辆
15904,雨天,夜晚,干燥,无车辆,儿童,车道右侧,10米,50km/h,卡车,紧急（去医院）,无
15919,雨天,夜晚,干燥,无车辆,儿童,车道中间,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
15930,雨天,夜晚,干燥,无车辆,成年人,车道右侧,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
15944,雨天,夜晚,干燥,无车辆,儿童,车道右侧,10米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
15949,雨天,夜晚,干燥,无车辆,成年人,车道中间,10米,50km/h,普通车辆,无特殊需求,无
15956,雨天,夜晚,干燥,无车辆,儿童,车道右侧,10米,50km/h,普通车辆,无特殊需求,普通车辆
15957,雨天,夜晚,干燥,无车辆,成年人,车道中间,10米,50km/h,普通车辆,无特殊需求,应急车辆
15962,雨天,夜晚,干燥,无车辆,成年人,车道右侧,10米,50km/h,应急车辆,无特殊需求,无
15979,雨天,夜晚,干燥,无车辆,儿童,车道中间,10米,50km/h,卡车,无特殊需求,普通车辆
16039,雨天,夜晚,干燥,无车辆,儿童,车道中间,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
16047,雨天,夜晚,干燥,无车辆,儿童,车道中间,50米,50km/h,卡车,赶时间（通勤或赶飞机）,无
16072,雨天,夜晚,干燥,无车辆,儿童,车道右侧,50米,50km/h,应急车辆,无特殊需求,无
16089,雨天,夜晚,干燥,无车辆,成年人,车道中间,50米,50km/h,卡车,无特殊需求,应急车辆
16092,雨天,夜晚,干燥,无车辆,儿童,车道右侧,50米,50km/h,卡车,无特殊需求,应急车辆
16093,雨天,夜晚,干燥,无车辆,成年人,车道中间,100米,50km/h,普通车辆,紧急（去医院）,无
16106,雨天,夜晚,干燥,无车辆,成年人,车道右侧,100米,50km/h,应急车辆,紧急（去医院）,无
16117,雨天,夜晚,干燥,无车辆,成年人,车道中间,100米,50km/h,卡车,紧急（去医院）,无
16123,雨天,夜晚,干燥,无车辆,儿童,车道中间,100米,50km/h,卡车,紧急（去医院）,普通车辆
16129,雨天,夜晚,干燥,无车辆,成年人,车道中间,100米,50km/h,普通车辆,赶时间（通勤或赶飞机）,无
16131,雨天,夜晚,干燥,无车辆,儿童,车道中间,100米,50km/h,普通车辆,赶时间（通勤或赶飞机）,无
16132,雨天,夜晚,干燥,无车辆,儿童,车道右侧,100米,50km/h,普通车辆,赶时间（通勤或赶飞机）,无
16170,雨天,夜晚,干燥,无车辆,成年人,车道右侧,100米,50km/h,普通车辆,无特殊需求,普通车辆
16182,雨天,夜晚,干燥,无车辆,成年人,车道右侧,100米,50km/h,应急车辆,无特殊需求,普通车辆
16189,雨天,夜晚,干燥,无车辆,成年人,车道中间,100米,50km/h,卡车,无特殊需求,无
16196,雨天,夜晚,干燥,无车辆,儿童,车道右侧,100米,50km/h,卡车,无特殊需求,普通车辆
16243,雨天,夜晚,干燥,100米,儿童,车道中间,10米,25km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
16268,雨天,夜晚,干燥,100米,儿童,车道右侧,10米,25km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
16271,雨天,夜晚,干燥,100米,儿童,车道中间,10米,25km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
16307,雨天,夜晚,干燥,100米,儿童,车道中间,10米,25km/h,卡车,无特殊需求,应急车辆
16376,雨天,夜晚,干燥,100米,儿童,车道右侧,50米,25km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
16388,雨天,夜晚,干燥,100米,儿童,车道右侧,50米,25km/h,普通车辆,无特殊需求,普通车辆
16422,雨天,夜晚,干燥,100米,成年人,车道右侧,100米,25km/h,普通车辆,紧急（去医院）,普通车辆
16425,雨天,夜晚,干燥,100米,成年人,车道中间,100米,25km/h,普通车辆,紧急（去医院）,应急车辆
16466,雨天,夜晚,干燥,100米,成年人,车道右侧,100米,25km/h,应急车辆,赶时间（通勤或赶飞机）,无
16467,雨天,夜晚,干燥,100米,儿童,车道中间,100米,25km/h,应急车辆,赶时间（通勤或赶飞机）,无
16472,雨天,夜晚,干燥,100米,儿童,车道右侧,100米,25km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
16476,雨天,夜晚,干燥,100米,儿童,车道右侧,100米,25km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
16478,雨天,夜晚,干燥,100米,成年人,车道右侧,100米,25km/h,卡车,赶时间（通勤或赶飞机）,无
16485,雨天,夜晚,干燥,100米,成年人,车道中间,100米,25km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
16505,雨天,夜晚,干燥,100米,成年人,车道中间,100米,25km/h,应急车辆,无特殊需求,普通车辆
16506,雨天,夜晚,干燥,100米,成年人,车道右侧,100米,25km/h,应急车辆,无特殊需求,普通车辆
16508,雨天,夜晚,干燥,100米,儿童,车道右侧,100米,25km/h,应急车辆,无特殊需求,普通车辆
16519,雨天,夜晚,干燥,100米,儿童,车道中间,100米,25km/h,卡车,无特殊需求,普通车辆
16521,雨天,夜晚,干燥,100米,成年人,车道中间,100米,25km/h,卡车,无特殊需求,应急车辆
16533,雨天,夜晚,干燥,100米,成年人,车道中间,10米,50km/h,普通车辆,紧急（去医院）,应急车辆
16537,雨天,夜晚,干燥,100米,成年人,车道中间,10米,50km/h,应急车辆,紧急（去医院）,无
16562,雨天,夜晚,干燥,100米,成年人,车道右侧,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,无
16587,雨天,夜晚,干燥,100米,儿童,车道中间,10米,50km/h,卡车,赶时间（通勤或赶飞机）,无
16592,雨天,夜晚,干燥,100米,儿童,车道右侧,10米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
16602,雨天,夜晚,干燥,100米,成年人,车道右侧,10米,50km/h,普通车辆,无特殊需求,普通车辆
16603,雨天,夜晚,干燥,100米,儿童,车道中间,10米,50km/h,普通车辆,无特殊需求,普通车辆
16642,雨天,夜晚,干燥,100米,成年人,车道右侧,50米,50km/h,普通车辆,紧急（去医院）,应急车辆
16644,雨天,夜晚,干燥,100米,儿童,车道右侧,50米,50km/h,普通车辆,紧急（去医院）,应急车辆
16646,雨天,夜晚,干燥,100米,成年人,车道右侧,50米,50km/h,应急车辆,紧急（去医院）,无
16661,雨天,夜晚,干燥,100米,成年人,车道中间,50米,50km/h,卡车,紧急（去医院）,普通车辆
16699,雨天,夜晚,干燥,100米,儿童,车道中间,50米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
16707,雨天,夜晚,干燥,100米,儿童,车道中间,50米,50km/h,普通车辆,无特殊需求,无
16715,雨天,夜晚,干燥,100米,儿童,车道中间,50米,50km/h,普通车辆,无特殊需求,应急车辆
16722,雨天,夜晚,干燥,100米,成年人,车道右侧,50米,50km/h,应急车辆,无特殊需求,普通车辆
16736,雨天,夜晚,干燥,100米,儿童,车道右侧,50米,50km/h,卡车,无特殊需求,普通车辆
16745,雨天,夜晚,干燥,100米,成年人,车道中间,100米,50km/h,普通车辆,紧急（去医院）,普通车辆
16771,雨天,夜晚,干燥,100米,儿童,车道中间,100米,50km/h,卡车,紧急（去医院）,普通车辆
16774,雨天,夜晚,干燥,100米,成年人,车道右侧,100米,50km/h,卡车,紧急（去医院）,应急车辆
16778,雨天,夜晚,干燥,100米,成年人,车道右侧,100米,50km/h,普通车辆,赶时间（通勤或赶飞机）,无
16788,雨天,夜晚,干燥,100米,儿童,车道右侧,100米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
16796,雨天,夜晚,干燥,100米,儿童,车道右侧,100米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
16800,雨天,夜晚,干燥,100米,儿童,车道右侧,100米,50km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
16802,雨天,夜晚,干燥,100米,成年人,车道右侧,100米,50km/h,卡车,赶时间（通勤或赶飞机）,无
16831,雨天,夜晚,干燥,100米,儿童,车道中间,100米,50km/h,应急车辆,无特殊需求,普通车辆
16883,雨天,夜晚,干燥,50米,儿童,车道中间,10米,25km/h,卡车,紧急（去医院）,应急车辆
16919,雨天,夜晚,干燥,50米,儿童,车道中间,10米,25km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
16934,雨天,夜晚,干燥,50米,成年人,车道右侧,10米,25km/h,应急车辆,无特殊需求,无
16936,雨天,夜晚,干燥,50米,儿童,车道右侧,10米,25km/h,应急车辆,无特殊需求,无
16974,雨天,夜晚,干燥,50米,成年人,车道右侧,50米,25km/h,应急车辆,紧急（去医院）,普通车辆
16994,雨天,夜晚,干燥,50米,成年人,车道右侧,50米,25km/h,普通车辆,赶时间（通勤或赶飞机）,无
17006,雨天,夜晚,干燥,50米,成年人,车道右侧,50米,25km/h,应急车辆,赶时间（通勤或赶飞机）,无
17017,雨天,夜晚,干燥,50米,成年人,车道中间,50米,25km/h,卡车,赶时间（通勤或赶飞机）,无
17033,雨天,夜晚,干燥,50米,成年人,车道中间,50米,25km/h,普通车辆,无特殊需求,普通车辆
17039,雨天,夜晚,干燥,50米,儿童,车道中间,50米,25km/h,普通车辆,无特殊需求,应急车辆
17040,雨天,夜晚,干燥,50米,儿童,车道右侧,50米,25km/h,普通车辆,无特殊需求,应急车辆
17046,雨天,夜晚,干燥,50米,成年人,车道右侧,50米,25km/h,应急车辆,无特殊需求,普通车辆
