id,Météo,Moment de la journée,État de la route,Espace devant le cycliste,Type de cycliste,Position du cycliste,Distance au cycliste,Vitesse du véhicule ego,Rôle du véhicule ego,Besoin du passager,Véhicule suiveur
12358,pluvieux,jour,sec,20m,adulte,droite de la voie,10m,25km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
12372,pluvieux,jour,sec,20m,enfant,droite de la voie,10m,25km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
12390,pluvieux,jour,sec,20m,adulte,droite de la voie,10m,25km/h,voiture normale,aucune,voiture normale
12397,pluvieux,jour,sec,20m,adulte,milieu de la voie,10m,25km/h,véhicule d'urgence,aucune,aucun
12399,pluvieux,jour,sec,20m,enfant,milieu de la voie,10m,25km/h,véhicule d'urgence,aucune,aucun
12420,pluvieux,jour,sec,20m,enfant,droite de la voie,10m,25km/h,camion,aucune,véhicule d'urgence
12440,pluvieux,jour,sec,20m,enfant,droite de la voie,50m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
12441,pluvieux,jour,sec,20m,adulte,milieu de la voie,50m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
12458,pluvieux,jour,sec,20m,adulte,droite de la voie,50m,25km/h,voiture normale,pressé (trajet ou vol),aucun
12483,pluvieux,jour,sec,20m,enfant,milieu de la voie,50m,25km/h,camion,pressé (trajet ou vol),aucun
12500,pluvieux,jour,sec,20m,enfant,droite de la voie,50m,25km/h,voiture normale,aucune,voiture normale
12506,pluvieux,jour,sec,20m,adulte,droite de la voie,50m,25km/h,véhicule d'urgence,aucune,aucun
12521,pluvieux,jour,sec,20m,adulte,milieu de la voie,50m,25km/h,camion,aucune,voiture normale
12527,pluvieux,jour,sec,20m,enfant,milieu de la voie,50m,25km/h,camion,aucune,véhicule d'urgence
12555,pluvieux,jour,sec,20m,enfant,milieu de la voie,100m,25km/h,camion,urgence (vers l'hôpital),aucun
12559,pluvieux,jour,sec,20m,enfant,milieu de la voie,100m,25km/h,camion,urgence (vers l'hôpital),voiture normale
12578,pluvieux,jour,sec,20m,adulte,droite de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
12594,pluvieux,jour,sec,20m,adulte,droite de la voie,100m,25km/h,camion,pressé (trajet ou vol),voiture normale
12595,pluvieux,jour,sec,20m,enfant,milieu de la voie,100m,25km/h,camion,pressé (trajet ou vol),voiture normale
12627,pluvieux,jour,sec,20m,enfant,milieu de la voie,100m,25km/h,camion,aucune,aucun
12631,pluvieux,jour,sec,20m,enfant,milieu de la voie,100m,25km/h,camion,aucune,voiture normale
12632,pluvieux,jour,sec,20m,enfant,droite de la voie,100m,25km/h,camion,aucune,voiture normale
12637,pluvieux,jour,sec,20m,adulte,milieu de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),aucun
12670,pluvieux,jour,sec,20m,adulte,droite de la voie,10m,50km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
12702,pluvieux,jour,sec,20m,adulte,droite de la voie,10m,50km/h,camion,pressé (trajet ou vol),voiture normale
12724,pluvieux,jour,sec,20m,enfant,droite de la voie,10m,50km/h,véhicule d'urgence,aucune,aucun
12727,pluvieux,jour,sec,20m,enfant,milieu de la voie,10m,50km/h,véhicule d'urgence,aucune,voiture normale
12746,pluvieux,jour,sec,20m,adulte,droite de la voie,50m,50km/h,voiture normale,urgence (vers l'hôpital),aucun
12754,pluvieux,jour,sec,20m,adulte,droite de la voie,50m,50km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
12763,pluvieux,jour,sec,20m,enfant,milieu de la voie,50m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
12839,pluvieux,jour,sec,20m,enfant,milieu de la voie,50m,50km/h,véhicule d'urgence,aucune,véhicule d'urgence
12845,pluvieux,jour,sec,20m,adulte,milieu de la voie,50m,50km/h,camion,aucune,voiture normale
12893,pluvieux,jour,sec,20m,adulte,milieu de la voie,100m,50km/h,voiture normale,pressé (trajet ou vol),voiture normale
12898,pluvieux,jour,sec,20m,adulte,droite de la voie,100m,50km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
12899,pluvieux,jour,sec,20m,enfant,milieu de la voie,100m,50km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
12909,pluvieux,jour,sec,20m,adulte,milieu de la voie,100m,50km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
12923,pluvieux,jour,sec,20m,enfant,milieu de la voie,100m,50km/h,camion,pressé (trajet ou vol),véhicule d'urgence
12934,pluvieux,jour,sec,20m,adulte,droite de la voie,100m,50km/h,voiture normale,aucune,véhicule d'urgence
12935,pluvieux,jour,sec,20m,enfant,milieu de la voie,100m,50km/h,voiture normale,aucune,véhicule d'urgence
12940,pluvieux,jour,sec,20m,enfant,droite de la voie,100m,50km/h,véhicule d'urgence,aucune,aucun
12945,pluvieux,jour,sec,20m,adulte,milieu de la voie,100m,50km/h,véhicule d'urgence,aucune,véhicule d'urgence
12959,pluvieux,jour,sec,20m,enfant,milieu de la voie,100m,50km/h,camion,aucune,véhicule d'urgence
12962,pluvieux,jour,mouillé,libre,adulte,droite de la voie,10m,25km/h,voiture normale,urgence (vers l'hôpital),aucun
12971,pluvieux,jour,mouillé,libre,enfant,milieu de la voie,10m,25km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
12975,pluvieux,jour,mouillé,libre,enfant,milieu de la voie,10m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
13036,pluvieux,jour,mouillé,libre,enfant,droite de la voie,10m,25km/h,voiture normale,aucune,aucun
13038,pluvieux,jour,mouillé,libre,adulte,droite de la voie,10m,25km/h,voiture normale,aucune,voiture normale
13043,pluvieux,jour,mouillé,libre,enfant,milieu de la voie,10m,25km/h,voiture normale,aucune,véhicule d'urgence
13050,pluvieux,jour,mouillé,libre,adulte,droite de la voie,10m,25km/h,véhicule d'urgence,aucune,voiture normale
13054,pluvieux,jour,mouillé,libre,adulte,droite de la voie,10m,25km/h,véhicule d'urgence,aucune,véhicule d'urgence
13070,pluvieux,jour,mouillé,libre,adulte,droite de la voie,50m,25km/h,voiture normale,urgence (vers l'hôpital),aucun
13072,pluvieux,jour,mouillé,libre,enfant,droite de la voie,50m,25km/h,voiture normale,urgence (vers l'hôpital),aucun
13078,pluvieux,jour,mouillé,libre,adulte,droite de la voie,50m,25km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
13087,pluvieux,jour,mouillé,libre,enfant,milieu de la voie,50m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
13099,pluvieux,jour,mouillé,libre,enfant,milieu de la voie,50m,25km/h,camion,urgence (vers l'hôpital),voiture normale
13101,pluvieux,jour,mouillé,libre,adulte,milieu de la voie,50m,25km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
13120,pluvieux,jour,mouillé,libre,enfant,droite de la voie,50m,25km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
13125,pluvieux,jour,mouillé,libre,adulte,milieu de la voie,50m,25km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
13142,pluvieux,jour,mouillé,libre,adulte,droite de la voie,50m,25km/h,voiture normale,aucune,aucun
13165,pluvieux,jour,mouillé,libre,adulte,milieu de la voie,50m,25km/h,camion,aucune,aucun
13189,pluvieux,jour,mouillé,libre,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
13197,pluvieux,jour,mouillé,libre,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
13213,pluvieux,jour,mouillé,libre,adulte,milieu de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),aucun
13216,pluvieux,jour,mouillé,libre,enfant,droite de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),aucun
13220,pluvieux,jour,mouillé,libre,enfant,droite de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),voiture normale
13279,pluvieux,jour,mouillé,libre,enfant,milieu de la voie,100m,25km/h,camion,aucune,voiture normale
13290,pluvieux,jour,mouillé,libre,adulte,droite de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),voiture normale
13294,pluvieux,jour,mouillé,libre,adulte,droite de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
13295,pluvieux,jour,mouillé,libre,enfant,milieu de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
13296,pluvieux,jour,mouillé,libre,enfant,droite de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
13315,pluvieux,jour,mouillé,libre,enfant,milieu de la voie,10m,50km/h,camion,urgence (vers l'hôpital),voiture normale
13321,pluvieux,jour,mouillé,libre,adulte,milieu de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),aucun
13333,pluvieux,jour,mouillé,libre,adulte,milieu de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
13337,pluvieux,jour,mouillé,libre,adulte,milieu de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
13353,pluvieux,jour,mouillé,libre,adulte,milieu de la voie,10m,50km/h,camion,pressé (trajet ou vol),véhicule d'urgence
13359,pluvieux,jour,mouillé,libre,enfant,milieu de la voie,10m,50km/h,voiture normale,aucune,aucun
13366,pluvieux,jour,mouillé,libre,adulte,droite de la voie,10m,50km/h,voiture normale,aucune,véhicule d'urgence
13368,pluvieux,jour,mouillé,libre,enfant,droite de la voie,10m,50km/h,voiture normale,aucune,véhicule d'urgence
13374,pluvieux,jour,mouillé,libre,adulte,droite de la voie,10m,50km/h,véhicule d'urgence,aucune,voiture normale
13397,pluvieux,jour,mouillé,libre,adulte,milieu de la voie,50m,50km/h,voiture normale,urgence (vers l'hôpital),voiture normale
13422,pluvieux,jour,mouillé,libre,adulte,droite de la voie,50m,50km/h,camion,urgence (vers l'hôpital),voiture normale
13432,pluvieux,jour,mouillé,libre,enfant,droite de la voie,50m,50km/h,voiture normale,pressé (trajet ou vol),aucun
13433,pluvieux,jour,mouillé,libre,adulte,milieu de la voie,50m,50km/h,voiture normale,pressé (trajet ou vol),voiture normale
13437,pluvieux,jour,mouillé,libre,adulte,milieu de la voie,50m,50km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
13445,pluvieux,jour,mouillé,libre,adulte,milieu de la voie,50m,50km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
13488,pluvieux,jour,mouillé,libre,enfant,droite de la voie,50m,50km/h,véhicule d'urgence,aucune,véhicule d'urgence
13515,pluvieux,jour,mouillé,libre,enfant,milieu de la voie,100m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
13549,pluvieux,jour,mouillé,libre,adulte,milieu de la voie,100m,50km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
13564,pluvieux,jour,mouillé,libre,enfant,droite de la voie,100m,50km/h,camion,pressé (trajet ou vol),aucun
13574,pluvieux,jour,mouillé,libre,adulte,droite de la voie,100m,50km/h,voiture normale,aucune,aucun
13602,pluvieux,jour,mouillé,libre,adulte,droite de la voie,100m,50km/h,camion,aucune,voiture normale
13603,pluvieux,jour,mouillé,libre,enfant,milieu de la voie,100m,50km/h,camion,aucune,voiture normale
13631,pluvieux,jour,mouillé,100m,enfant,milieu de la voie,10m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
13658,pluvieux,jour,mouillé,100m,adulte,droite de la voie,10m,25km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
13663,pluvieux,jour,mouillé,100m,enfant,milieu de la voie,10m,25km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
13671,pluvieux,jour,mouillé,100m,enfant,milieu de la voie,10m,25km/h,camion,pressé (trajet ou vol),aucun
13675,pluvieux,jour,mouillé,100m,enfant,milieu de la voie,10m,25km/h,camion,pressé (trajet ou vol),voiture normale
13691,pluvieux,jour,mouillé,100m,enfant,milieu de la voie,10m,25km/h,voiture normale,aucune,véhicule d'urgence
13716,pluvieux,jour,mouillé,100m,enfant,droite de la voie,10m,25km/h,camion,aucune,véhicule d'urgence
13731,pluvieux,jour,mouillé,100m,enfant,milieu de la voie,50m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
13742,pluvieux,jour,mouillé,100m,adulte,droite de la voie,50m,25km/h,camion,urgence (vers l'hôpital),aucun
13755,pluvieux,jour,mouillé,100m,enfant,milieu de la voie,50m,25km/h,voiture normale,pressé (trajet ou vol),aucun
13756,pluvieux,jour,mouillé,100m,enfant,droite de la voie,50m,25km/h,voiture normale,pressé (trajet ou vol),aucun
13789,pluvieux,jour,mouillé,100m,adulte,milieu de la voie,50m,25km/h,voiture normale,aucune,aucun
13821,pluvieux,jour,mouillé,100m,adulte,milieu de la voie,50m,25km/h,camion,aucune,véhicule d'urgence
13826,pluvieux,jour,mouillé,100m,adulte,droite de la voie,100m,25km/h,voiture normale,urgence (vers l'hôpital),aucun
13839,pluvieux,jour,mouillé,100m,enfant,milieu de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
13853,pluvieux,jour,mouillé,100m,adulte,milieu de la voie,100m,25km/h,camion,urgence (vers l'hôpital),voiture normale
13874,pluvieux,jour,mouillé,100m,adulte,droite de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
13889,pluvieux,jour,mouillé,100m,adulte,milieu de la voie,100m,25km/h,camion,pressé (trajet ou vol),voiture normale
13890,pluvieux,jour,mouillé,100m,adulte,droite de la voie,100m,25km/h,camion,pressé (trajet ou vol),voiture normale
13933,pluvieux,jour,mouillé,100m,adulte,milieu de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),aucun
13964,pluvieux,jour,mouillé,100m,enfant,droite de la voie,10m,50km/h,camion,urgence (vers l'hôpital),voiture normale
13967,pluvieux,jour,mouillé,100m,enfant,milieu de la voie,10m,50km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
13979,pluvieux,jour,mouillé,100m,enfant,milieu de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
14007,pluvieux,jour,mouillé,100m,enfant,milieu de la voie,10m,50km/h,voiture normale,aucune,aucun
14009,pluvieux,jour,mouillé,100m,adulte,milieu de la voie,10m,50km/h,voiture normale,aucune,voiture normale
14016,pluvieux,jour,mouillé,100m,enfant,droite de la voie,10m,50km/h,voiture normale,aucune,véhicule d'urgence
14035,pluvieux,jour,mouillé,100m,enfant,milieu de la voie,10m,50km/h,camion,aucune,voiture normale
14048,pluvieux,jour,mouillé,100m,enfant,droite de la voie,50m,50km/h,voiture normale,urgence (vers l'hôpital),voiture normale
14055,pluvieux,jour,mouillé,100m,enfant,milieu de la voie,50m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
14074,pluvieux,jour,mouillé,100m,adulte,droite de la voie,50m,50km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
14091,pluvieux,jour,mouillé,100m,enfant,milieu de la voie,50m,50km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
14102,pluvieux,jour,mouillé,100m,adulte,droite de la voie,50m,50km/h,camion,pressé (trajet ou vol),aucun
14104,pluvieux,jour,mouillé,100m,enfant,droite de la voie,50m,50km/h,camion,pressé (trajet ou vol),aucun
14105,pluvieux,jour,mouillé,100m,adulte,milieu de la voie,50m,50km/h,camion,pressé (trajet ou vol),voiture normale
14112,pluvieux,jour,mouillé,100m,enfant,droite de la voie,50m,50km/h,camion,pressé (trajet ou vol),véhicule d'urgence
14113,pluvieux,jour,mouillé,100m,adulte,milieu de la voie,50m,50km/h,voiture normale,aucune,aucun
14122,pluvieux,jour,mouillé,100m,adulte,droite de la voie,50m,50km/h,voiture normale,aucune,véhicule d'urgence
14134,pluvieux,jour,mouillé,100m,adulte,droite de la voie,50m,50km/h,véhicule d'urgence,aucune,véhicule d'urgence
14150,pluvieux,jour,mouillé,100m,adulte,droite de la voie,100m,50km/h,voiture normale,urgence (vers l'hôpital),aucun
14153,pluvieux,jour,mouillé,100m,adulte,milieu de la voie,100m,50km/h,voiture normale,urgence (vers l'hôpital),voiture normale
14158,pluvieux,jour,mouillé,100m,adulte,droite de la voie,100m,50km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
14165,pluvieux,jour,mouillé,100m,adulte,milieu de la voie,100m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
14172,pluvieux,jour,mouillé,100m,enfant,droite de la voie,100m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
14175,pluvieux,jour,mouillé,100m,enfant,milieu de la voie,100m,50km/h,camion,urgence (vers l'hôpital),aucun
14194,pluvieux,jour,mouillé,100m,adulte,droite de la voie,100m,50km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
14198,pluvieux,jour,mouillé,100m,adulte,droite de la voie,100m,50km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
14268,pluvieux,jour,mouillé,50m,enfant,droite de la voie,10m,25km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
14269,pluvieux,jour,mouillé,50m,adulte,milieu de la voie,10m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
14273,pluvieux,jour,mouillé,50m,adulte,milieu de la voie,10m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
14286,pluvieux,jour,mouillé,50m,adulte,droite de la voie,10m,25km/h,camion,urgence (vers l'hôpital),voiture normale
14300,pluvieux,jour,mouillé,50m,enfant,droite de la voie,10m,25km/h,voiture normale,pressé (trajet ou vol),voiture normale
14304,pluvieux,jour,mouillé,50m,enfant,droite de la voie,10m,25km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
14369,pluvieux,jour,mouillé,50m,adulte,milieu de la voie,50m,25km/h,voiture normale,urgence (vers l'hôpital),voiture normale
14401,pluvieux,jour,mouillé,50m,adulte,milieu de la voie,50m,25km/h,voiture normale,pressé (trajet ou vol),aucun
14404,pluvieux,jour,mouillé,50m,enfant,droite de la voie,50m,25km/h,voiture normale,pressé (trajet ou vol),aucun
14430,pluvieux,jour,mouillé,50m,adulte,droite de la voie,50m,25km/h,camion,pressé (trajet ou vol),voiture normale
14455,pluvieux,jour,mouillé,50m,enfant,milieu de la voie,50m,25km/h,véhicule d'urgence,aucune,voiture normale
14470,pluvieux,jour,mouillé,50m,adulte,droite de la voie,50m,25km/h,camion,aucune,véhicule d'urgence
14478,pluvieux,jour,mouillé,50m,adulte,droite de la voie,100m,25km/h,voiture normale,urgence (vers l'hôpital),voiture normale
14492,pluvieux,jour,mouillé,50m,enfant,droite de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
14493,pluvieux,jour,mouillé,50m,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
14497,pluvieux,jour,mouillé,50m,adulte,milieu de la voie,100m,25km/h,camion,urgence (vers l'hôpital),aucun
14500,pluvieux,jour,mouillé,50m,enfant,droite de la voie,100m,25km/h,camion,urgence (vers l'hôpital),aucun
14501,pluvieux,jour,mouillé,50m,adulte,milieu de la voie,100m,25km/h,camion,urgence (vers l'hôpital),voiture normale
14519,pluvieux,jour,mouillé,50m,enfant,milieu de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
14561,pluvieux,jour,mouillé,50m,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,aucune,voiture normale
14574,pluvieux,jour,mouillé,50m,adulte,droite de la voie,100m,25km/h,camion,aucune,voiture normale
14594,pluvieux,jour,mouillé,50m,adulte,droite de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
14615,pluvieux,jour,mouillé,50m,enfant,milieu de la voie,10m,50km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
14620,pluvieux,jour,mouillé,50m,enfant,droite de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),aucun
14622,pluvieux,jour,mouillé,50m,adulte,droite de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),voiture normale
14625,pluvieux,jour,mouillé,50m,adulte,milieu de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
14629,pluvieux,jour,mouillé,50m,adulte,milieu de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
14635,pluvieux,jour,mouillé,50m,enfant,milieu de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
14661,pluvieux,jour,mouillé,50m,adulte,milieu de la voie,10m,50km/h,voiture normale,aucune,véhicule d'urgence
14673,pluvieux,jour,mouillé,50m,adulte,milieu de la voie,10m,50km/h,véhicule d'urgence,aucune,véhicule d'urgence
14674,pluvieux,jour,mouillé,50m,adulte,droite de la voie,10m,50km/h,véhicule d'urgence,aucune,véhicule d'urgence
14682,pluvieux,jour,mouillé,50m,adulte,droite de la voie,10m,50km/h,camion,aucune,voiture normale
14715,pluvieux,jour,mouillé,50m,enfant,milieu de la voie,50m,50km/h,camion,urgence (vers l'hôpital),aucun
14718,pluvieux,jour,mouillé,50m,adulte,droite de la voie,50m,50km/h,camion,urgence (vers l'hôpital),voiture normale
14721,pluvieux,jour,mouillé,50m,adulte,milieu de la voie,50m,50km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
14727,pluvieux,jour,mouillé,50m,enfant,milieu de la voie,50m,50km/h,voiture normale,pressé (trajet ou vol),aucun
14730,pluvieux,jour,mouillé,50m,adulte,droite de la voie,50m,50km/h,voiture normale,pressé (trajet ou vol),voiture normale
14734,pluvieux,jour,mouillé,50m,adulte,droite de la voie,50m,50km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
14774,pluvieux,jour,mouillé,50m,adulte,droite de la voie,50m,50km/h,véhicule d'urgence,aucune,aucun
14790,pluvieux,jour,mouillé,50m,adulte,droite de la voie,50m,50km/h,camion,aucune,voiture normale
14834,pluvieux,jour,mouillé,50m,adulte,droite de la voie,100m,50km/h,voiture normale,pressé (trajet ou vol),aucun
14836,pluvieux,jour,mouillé,50m,enfant,droite de la voie,100m,50km/h,voiture normale,pressé (trajet ou vol),aucun
14841,pluvieux,jour,mouillé,50m,adulte,milieu de la voie,100m,50km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
14845,pluvieux,jour,mouillé,50m,adulte,milieu de la voie,100m,50km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
14851,pluvieux,jour,mouillé,50m,enfant,milieu de la voie,100m,50km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
14861,pluvieux,jour,mouillé,50m,adulte,milieu de la voie,100m,50km/h,camion,pressé (trajet ou vol),voiture normale
14877,pluvieux,jour,mouillé,50m,adulte,milieu de la voie,100m,50km/h,voiture normale,aucune,véhicule d'urgence
14880,pluvieux,jour,mouillé,50m,enfant,droite de la voie,100m,50km/h,voiture normale,aucune,véhicule d'urgence
14882,pluvieux,jour,mouillé,50m,adulte,droite de la voie,100m,50km/h,véhicule d'urgence,aucune,aucun
14888,pluvieux,jour,mouillé,50m,enfant,droite de la voie,100m,50km/h,véhicule d'urgence,aucune,voiture normale
14908,pluvieux,jour,mouillé,20m,enfant,droite de la voie,10m,25km/h,voiture normale,urgence (vers l'hôpital),aucun
14919,pluvieux,jour,mouillé,20m,enfant,milieu de la voie,10m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
14922,pluvieux,jour,mouillé,20m,adulte,droite de la voie,10m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
14930,pluvieux,jour,mouillé,20m,adulte,droite de la voie,10m,25km/h,camion,urgence (vers l'hôpital),aucun
14945,pluvieux,jour,mouillé,20m,adulte,milieu de la voie,10m,25km/h,voiture normale,pressé (trajet ou vol),voiture normale
14953,pluvieux,jour,mouillé,20m,adulte,milieu de la voie,10m,25km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
14954,pluvieux,jour,mouillé,20m,adulte,droite de la voie,10m,25km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
14979,pluvieux,jour,mouillé,20m,enfant,milieu de la voie,10m,25km/h,voiture normale,aucune,aucun
15006,pluvieux,jour,mouillé,20m,adulte,droite de la voie,10m,25km/h,camion,aucune,voiture normale
15015,pluvieux,jour,mouillé,20m,enfant,milieu de la voie,50m,25km/h,voiture normale,urgence (vers l'hôpital),aucun
15017,pluvieux,jour,mouillé,20m,adulte,milieu de la voie,50m,25km/h,voiture normale,urgence (vers l'hôpital),voiture normale
15019,pluvieux,jour,mouillé,20m,enfant,milieu de la voie,50m,25km/h,voiture normale,urgence (vers l'hôpital),voiture normale
15044,pluvieux,jour,mouillé,20m,enfant,droite de la voie,50m,25km/h,camion,urgence (vers l'hôpital),voiture normale
15050,pluvieux,jour,mouillé,20m,adulte,droite de la voie,50m,25km/h,voiture normale,pressé (trajet ou vol),aucun
15068,pluvieux,jour,mouillé,20m,enfant,droite de la voie,50m,25km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
15091,pluvieux,jour,mouillé,20m,enfant,milieu de la voie,50m,25km/h,voiture normale,aucune,voiture normale
15105,pluvieux,jour,mouillé,20m,adulte,milieu de la voie,50m,25km/h,véhicule d'urgence,aucune,véhicule d'urgence
15106,pluvieux,jour,mouillé,20m,adulte,droite de la voie,50m,25km/h,véhicule d'urgence,aucune,véhicule d'urgence
15110,pluvieux,jour,mouillé,20m,adulte,droite de la voie,50m,25km/h,camion,aucune,aucun
15121,pluvieux,jour,mouillé,20m,adulte,milieu de la voie,100m,25km/h,voiture normale,urgence (vers l'hôpital),aucun
15135,pluvieux,jour,mouillé,20m,enfant,milieu de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
15143,pluvieux,jour,mouillé,20m,enfant,milieu de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
15147,pluvieux,jour,mouillé,20m,enfant,milieu de la voie,100m,25km/h,camion,urgence (vers l'hôpital),aucun
15177,pluvieux,jour,mouillé,20m,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
15202,pluvieux,jour,mouillé,20m,adulte,droite de la voie,100m,25km/h,voiture normale,aucune,véhicule d'urgence
15205,pluvieux,jour,mouillé,20m,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,aucune,aucun
15245,pluvieux,jour,mouillé,20m,adulte,milieu de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
15259,pluvieux,jour,mouillé,20m,enfant,milieu de la voie,10m,50km/h,camion,urgence (vers l'hôpital),voiture normale
15281,pluvieux,jour,mouillé,20m,adulte,milieu de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
15286,pluvieux,jour,mouillé,20m,adulte,droite de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
15300,pluvieux,jour,mouillé,20m,enfant,droite de la voie,10m,50km/h,camion,pressé (trajet ou vol),véhicule d'urgence
15364,pluvieux,jour,mouillé,20m,enfant,droite de la voie,50m,50km/h,camion,urgence (vers l'hôpital),aucun
15417,pluvieux,jour,mouillé,20m,adulte,milieu de la voie,50m,50km/h,voiture normale,aucune,véhicule d'urgence
15420,pluvieux,jour,mouillé,20m,enfant,droite de la voie,50m,50km/h,voiture normale,aucune,véhicule d'urgence
15422,pluvieux,jour,mouillé,20m,adulte,droite de la voie,50m,50km/h,véhicule d'urgence,aucune,aucun
15427,pluvieux,jour,mouillé,20m,enfant,milieu de la voie,50m,50km/h,véhicule d'urgence,aucune,voiture normale
